word,definition,translation
fluxional structure,,[化] 循变结构
fluxionary,"a. Fluxional.\na. Pertaining to, or caused by, an increased flow of blood\n   to a part; congestive; as, a fluxionary hemorrhage.","a. 流动的, 变动的"
fluxionary hyperemia,,"[医] 流动性充血, 主动性充血"
fluxionist,n. One skilled in fluxions., 善于运用微分法的人
fluxline,,流线
fluxmeter,n meter that measures magnetic flux by the current it generates in a coil,n. 磁通(量)计
fluxoid,,(完)全磁通
fluxon,,磁通量子
fluxoturbidite,,滑动浊流物
Fluxus,,"激浪派(２０世纪６０年代前期从欧美发展起来的一个无政府主义的艺术思潮, 主张个人从生理的、精神的、 政治的压抑中解放出来, 反对权威, 反对把艺术家区别于一般人, 反对把艺术分成绘画、 雕塑等不同领域, 甚至认为艺术与生活应该没有区别。fluxus 系拉丁文 “激流” 之意, 用来指席卷各国艺术家的新的艺术运动)"
flw,,abbr. flow 流量; 流动; follow 随后; 跟随
flx,,abbr. flexible 灵活的，柔韧的
fly,n. two-winged insects characterized by active flight\nn. an opening in a garment that is closed by a zipper or by buttons concealed under a fold of cloth\nn. (baseball) a hit that flies up in the air\nn. fisherman's lure consisting of a fishhook decorated to look like an insect,"n. 苍蝇, 两翼昆虫, 飞行\nvi. 飞, 飞翔, 飘扬, 逃走\nvt. 飞, 飞越, 使飘扬, 逃出\na. 敏捷的"
fly a high pitch,,野心勃勃
fly a kite,,"放风筝, 试探舆论, 开空头支票\n[经] 用空头支票筹款"
fly a tile,,把帽子打掉
fly agaric,,[医] 捕蝇蕈
fly around,, <美口>飞来飞去，急匆匆地走
fly ash,,飞尘\n[化] 飞灰; 飘尘
fly at,,"扑向, 猛烈攻击"
fly at higher game,,怀有更高的理想
fly at sb's throat,,"攻击, 袭击"
fly at sb.'s throat,,"扑向某人去掐脖子, 袭击"
fly at zero,,"在一千英尺高度以下飞行, 超低空飞行"
fly at...,,"猛烈攻击, 扑向, 向...发怒"
fly ball,, 飞锤
fly blind,,"进行仪表飞行, 瞎做, 瞎说"
fly blister,,[医] 斑蝥水疱
fly bomb,,飞弹
fly boy,, （尤指空军）飞行员
fly bridge,,n. 驾驶桥楼
fly by,, 飞过; 迅速过去
fly casting,,[网络] 抛投；钓鱼场；毛钩投掷
fly contact,, 轻动接点
fly cop,,便衣
fly cutter,,"[机] 翼形刀, 翼形铣刀"
fly dope,,驱虫剂；假蝇胶(使假蝇能防水漂浮)
fly eagle,,发表慷慨激昂的演说
fly fishing,,n. 飞蝇钓
fly floor,, 舞台天桥
fly front,," (衣裤等的)暗门襟, 纽扣遮盖"
fly gallery,, 舞台天桥
fly half,,n. （橄榄球）外侧前卫
fly high,,"有雄心大志, 情绪高涨"
fly honeysuckle,, 飞忍冬
fly in,,"用飞机运来,乘飞机到达"
fly in the face of,,公然违抗
fly in the face of...,,"悍然不顾..., 公然违抗..."
fly in the ointment,, 瑕疵，美中不足：有损大局的情况或细节，缺点
fly in the teeth of,,"v. 悍然不顾, 公然违抗"
fly into,,突发
fly into a fury,,勃然大怒
fly into a passion,,"勃然大怒,大发雷霆"
fly into a rage,,"勃然大怒,暴跳如雷"
fly into a tantrum,,"发脾气, 动气"
fly into a temper,,"发脾气, 勃然大怒"
fly into...,,"突发, 忽发"
fly lens,,[计] 蝇眼透镜
fly low,,"谦卑, 销声匿迹"
fly net,,n. 防蝇网
fly off,,飞出
fly off at a tangent,,突然离题
fly off in vapor,,"化为蒸汽,蒸发"
fly off the handle,,"冒火, 勃然大怒"
fly on,," 猛烈袭击, 向…发脾气"
fly open,, 突然打开
fly orchid,, 蝇兰
fly out,,"乘机离去, 突然发怒"
fly over,,"飘扬, 飘荡"
fly poison,,[网络] 飞毒
fly press,,[化] 螺旋压力机
fly right,,"为人正直, 举止正当"
fly rod,, [钓鱼]假蝇钓鱼杆
fly rope,,[机] 传动绳索
fly sheet,,"[经] 广告传单, 传单"
fly short of,,未达到...的水平
fly short of...,,未达到...的水平
fly spray test,,[化] 喷蝇试验(杀虫液体和油的杀虫特性试验)
fly tent,,[网络] 飞帐篷
fly the beam,,无线电导航飞行
fly the coop,,"突然离开, 逃走, 越狱"
fly the pit,,"不付房租而潜逃;仓惶逃走,逃之夭夭"
fly the track,,"越出常规,越轨"
fly the wet beam,,沿着河流飞行
fly to,,"飞往,坐飞机前往"
fly to arms,,诉诸武力
fly up,,突然发怒
fly upon,,猛烈攻击
fly upon...,,猛烈攻击
fly whisk,, 拂尘
fly with the owl,,夜游
fly-around,, 飞绕; 飞来飞去
fly-ash portland cement,,[化] 粉煤灰硅酸盐水泥
fly-bar,,n. 飞刀
fly-blister,,[医] 斑蟊水疱
fly-blown,, 蝇蛆病
fly-borne,,[医] 蝇传播的
fly-boy,,"n. 空军人员, 飞机驾驶员"
fly-by,n. a flight at a low altitude (usually of military aircraft) over spectators on the ground, 低空飞越
fly-by-night,n. a debtor who flees to avoid paying\ns. (of businesses and businessmen) unscrupulous\ns. ephemeral,"n. 喜欢夜间外出的人, (美)(非正式)夜逃的负债者, 无信用的借债人\na. 无信用的, 不可靠的"
fly-by-nights,plural of fly-by-night\nn. a debtor who flees to avoid paying\ns. (of businesses and businessmen) unscrupulous\ns. ephemeral,"(fly-by-night 的复数) n. 喜欢夜间外出的人, (美)(非正式)夜逃的负债者, 无信用的借债人\na. 无信用的, 不可靠的"
fly-by-wire,, 遥控自动驾驶仪
fly-bys,plural of fly-by,(fly-by 的复数)  低空飞越
fly-catcher,, 捕蝇器
fly-catchers,plural of fly-catcher,(fly-catcher 的复数)  捕蝇器
fly-cruise,, 空海联航旅游
fly-cruises,plural of fly-cruise,(fly-cruise 的复数)  空海联航旅游
fly-drive,, 空陆联游
fly-drives,plural of fly-drive,(fly-drive 的复数)  空陆联游
fly-fish,v. fish with flies as lures,vi. 用(假)蝇钓鱼
fly-fished,v fish with flies as lures,v. 用假蝇钓鱼( fly-fish的过去式和过去分词 )
fly-fisher,,n. 用虫（形）饵钓鱼的人
fly-fishers,plural of fly-fisher,(fly-fisher 的复数) n. 用虫（形）饵钓鱼的人
fly-fishes,v fish with flies as lures,v. 用假蝇钓鱼( fly-fish的第三人称单数 )
fly-fishing,n. angling with an artificial fly as a lure,n. 用(假)蝇钓鱼
fly-front,,（衣裤等的）暗门襟；纽扣遮盖
fly-head storage,,[计] 浮动头存储器
fly-in,,a. 有飞机（或直升飞机）着陆机场的
fly-ins,plural of fly-in,(fly-in 的复数) adj. 有飞机（或直升飞机）着陆机场的
fly-man,,n. 管理大道具的人；马车夫
fly-men,plural of fly-man,(fly-man 的复数) n. 管理大道具的人；马车夫
fly-on-the-wall,,"a. （纪录片）纪实性的, 写实的"
fly-over,,飘扬
fly-overs,plural of fly-over,(fly-over 的复数) 飘扬
fly-paper,, 捕蝇纸
fly-papers,plural of fly-paper,(fly-paper 的复数)  捕蝇纸
fly-past,,[化] 跨度
fly-post,, 非法张贴（传单）
fly-speck,,[计] 黑斑
fly-strike,,蝇蛆病
fly-struck,,"a. 长蛆的, 蝇蛆侵扰的"
fly-swatter,, [医]蝇拍
fly-tip,, 非法倾倒（垃圾）
fly-tipping,,n. 向街上乱倒垃圾废物
fly-trap,,n. 捕蝇草
fly-traps,plural of fly-trap,(fly-trap 的复数) n. 捕蝇草
flyable,,"a. 宜于飞行的, 可以在空中飞行的, 适航的"
flyash,,粉煤灰
flyaway,s. (of hair or clothing) worn loose,"a. 宽松的, 轻浮的, 轻率的, 逃走的, 翅状的\nn. 轻浮的人, 海市蜃楼"
flyback,,[计] 回扫
flyback checker,,[电] 返驰格子花
flyback line,,[电] 返驰线
flyback period,,[电] 返驰期间
flyback power supply,,[电] 返驰电源
flyback retrace,,[电] 回扫描
flyback stroke,,[电] 返驰程
flyback suppression,,[电] 返驰遏止
flyback tester,,[电] 返驰测试器
flyback time,,[计] 回扫时间
flyback transformer,,[电] 返驰变压器
flyball,,[电] 飞球
flyball bovernor,,[电] 飞球调速器
flybelt,,"n. 受采采蝇侵扰的(非洲)地区,舌蝇带"
flyblow,"v. t. To deposit eggs upon, as a flesh fly does on meat; to\n   cause to be maggoty; hence, to taint or contaminate, as if with\n   flyblows.\nn. One of the eggs or young larvae deposited by a flesh fly,\n   or blowfly.","n. 蝇卵\nvt. 蝇产卵在内, 沾染, 沾污"
flyblown,s. spoiled and covered with eggs and larvae of flies\ns. foul and run-down and repulsive\ns. especially of reputation,"a. 有苍蝇产卵的, 腐坏的, 弄脏的"
flyboat,n. A large Dutch coasting vessel.\nn. A kind of passenger boat formerly used on canals.,n. 快速平底船
flyboats,plural of flyboat\nn. A large Dutch coasting vessel.\nn. A kind of passenger boat formerly used on canals.,(flyboat 的复数) n. 快速平底船
flyboy,,n. <美口>(尤指空军)飞机驾驶员
flyboys,, [电影]空战英豪; 豪情盖天
flybridge,n the highest navigational bridge on a ship; a small (often open) deck above the pilot house, （露天）驾驶桥楼
flyby,,"n. 在低空飞过指定地点, 飞越"
flybys,,"n. 飞机或太空飞船的越过定点, 飞越( flyby的复数形式 )"
flycast,,v. 用假蝇钓鱼
flycatcher,n any of a large group of small songbirds that feed on insects taken on the wing\nn large American birds that characteristically catch insects on the wing,"n. 捕蝇器, 捕蝇草"
flycatchers,plural of flycatcher\nn any of a large group of small songbirds that feed on insects taken on the wing\nn large American birds that characteristically catch insects on the wing,"(flycatcher 的复数) n. 捕蝇器, 捕蝇草"
flycatching warbler,,[网络] flycatching莺
flycut,,快速切削
flycutter,,[电] 飞驰割切器
flye,, [人名] 弗莱
flyer,n an advertisement (usually printed on a page or in a leaflet) intended for wide distribution\nn someone who travels by air\nn someone who operates an aircraft\ns (British informal) not to be deceived or hoodwinked,"n. 飞鸟, 飞行物, 飞行员, 快车, 传单, 飞跳\n[经] 投机买卖, 孤注一掷, (广告)传单"
flyers,n an advertisement (usually printed on a page or in a leaflet) intended for wide distribution\nn someone who travels by air\nn someone who operates an aircraft,"abbr. 未来雅皮士, 正在走向成功之路而又贪玩的少年（15～25岁）专业人士（指全日制工作的年轻人）（Fun Loving Youth En Route to Success）"
flyes,plural of flye,(flye 的复数)  [人名] 弗莱
flyfish,,v. 用假蚊钓鱼\n[网络] 飞鱼浏览器；飞鱼船；飞翔的鱼
flyfished,,v. 用假蚊钓鱼\n[网络] 飞鱼浏览器；飞鱼船；飞翔的鱼
flyfishes,,v. 用假蚊钓鱼\n[网络] 飞鱼浏览器；飞鱼船；飞翔的鱼
flyfishing,,v. 用假蚊钓鱼\n[网络] 飞鱼浏览器；飞鱼船；飞翔的鱼
flyflap,,"n. 蝇拍, 驱蝇器"
flying,s. hurried and brief,"a. 飞的, 飘扬的, 飞速的\nn. 飞行, 飞花"
flying ace,,王牌飞行员
flying angle,,[机] 飞行角
flying apparatus,,[机] 飞行用具
flying belt printer,,[计] 飞带打印机
flying bird,,[网络] 飞鸟；飞鸟牌；飞鸟图片
flying boat,,"水上飞机, 飞船"
flying bomb,, 飞弹
flying bridge,,n. 浮桥
flying buttress,,"n. 拱扶垛, 飞拱"
flying carpet,,飞毯
flying cat,,[网络] 飞天猫；飞猫型喷射船；飞天猫猫
flying colors,,n. 飘扬的旗帜，胜利，成功
flying colours,,"迎风飘扬的旗帜, 大胜利"
flying disk drive,,"[计] 浮动磁盘机, 软盘机"
flying disk printer,,[计] 字盘式打印机
flying doctor,,n. 乘机出诊的医生
flying dragon,, [动物]飞蜥，飞龙[栖息在树上的鬣蜥科(Draco)多种蜥蜴的统称][亦作 flying lizard]
flying drainpipe,,[网络] 排风管
flying drum printer,,[计] 字轮式打印机
Flying Dutchman,,飞翔的荷兰人；大直径单烘缸；侧引滑车
flying field,,n. 私人飞机场
flying fish,,"n. 飞鱼, 科鱼"
flying fox,,"n. 狐蝠, 果蝠"
flying gecko,,[网络] 飞蹼守宫
flying ground aerodrome,,[机] 机场
flying gurnard,," [鱼类]豹鲂𪤗[豹鲂𪤗科(Dactylopteridae)各种海鱼的统称][亦作 butterflyfish, flying robin]"
flying head,,[计] 浮动磁头
flying height,,"[计] 浮动高度, 浮动间隙"
flying jacket,," [医]飞行夹克, 飞行上衣"
flying jib,, [体]三角帆; 飞伸三角帆
flying knife,,[化] 飞刀; 回转刀
flying leap,, （奔跑途中的）腾空跳远
flying lemur,," [动物]鼯猴, 飞狐猿"
flying lizard,,"【动物】飞蜥,飞龙(= flying dragon)"
flying machine,,"飞机,飞行器"
flying mare,, （摔跤）握单臂背
flying marmot,,[网络] 飞旱土拨鼠
flying mouse,,[网络] 浮动鼠标；浮动鼠标器
Flying Officer,,(英)空军中尉
flying opossum,,[网络] 飞行负鼠
flying paper,,[计] 快速移动纸
flying phalanger,," [动物]袋鼯(Acrobates, Petaurus, and Schoinobates属)"
flying picket,,n. 罢工鼓动员
flying printer,,[计] 飞击式打印机
flying reptile,,[网络] 飞行爬行动物
flying ring,,吊环
flying rings,,n. 吊环
flying robin,,[网络] 飞行知更鸟
flying robot,,[计] 飞行机器人
flying saucer,,"飞碟,不明飞行物"
flying school,,飞行学校
flying seal,,开口信封
flying sickness,,"[医] 飞行员病, 飞行员神经机能病"
flying spot,,[计] 飞点
flying spot camera,,[电] 飞点摄影机
flying spot scanning digitizer,,[计] 飞点扫描数字化器
flying spot store address,,[计] 飞点存储地址
flying squad,,"[法] 机动警察, 警察追捕队"
flying squirrel,,n. 鼯鼠; 飞鼠; 鼫
flying start,,n. 快速起跑; 快速起动; 迅速起步; 迅速发展
flying suit,, [体]飞行服
flying visit,,n. 闪电式访问
flying wedge,, [体]楔形强攻战术
flying wheel printer,,[计] 飞轮打印机
flying windows,,飞行窗口\n[计] 飞行窗口
flying-aperture scanner,,[电] 飞孔扫描器
flying-boat,,"飞船, 水上飞机"
flying-boats,plural of flying-boat,"(flying-boat 的复数) 飞船, 水上飞机"
flying-head magnetic drum,,[计] 浮动头磁鼓
flying-spot scan,,[计] 飞点扫描
flying-spot scanner,,[计] 飞点扫描器
flying-spot scanning densitometry,,[化] 飞点扫描测光密度法
flying-spot scanning digitizer,,[计] 飞点扫描数字化仪
flyleaf,n. a blank leaf in the front or back of a book,"n. 飞页, 章节前后的空白"
flyleaves,n. a blank leaf in the front or back of a book,"n. 衬页, 章节后的空白( flyleaf的复数形式 )"
flyman,"n. The driver of a fly, or light public carriage.","n. 马车夫, 管理大道具的人"
flymen,pl.  of Flyman,"n. 轻便马车的御者, 管理大道具的人( flyman的名词复数 )"
Flynn,,[计] 弗林
Flynn classification schema,,[计] 弗林分类法
flynt,,n. (Flynt)人名；(英)弗林特
flynut,,蝶形螺母
flyout,, 飞出
flyover,n. a flight at a low altitude (usually of military aircraft) over spectators on the ground,"n. 立交桥, 天桥, 立交马路"
flyovers,n. bridge formed by the upper level of a crossing of two highways at different levels\nn. a flight at a low altitude (usually of military aircraft) over spectators on the ground,"n. 立交桥, 高架公路( flyover的复数形式 ); （单机或编队）低空飞行"
flypaper,n. paper that is poisoned or coated with a sticky substance to kill flies,n. 捕蝇纸
flypast,n a flight at a low altitude (usually of military aircraft) over spectators on the ground,"n. 空中分列, 低空编队飞行"
flypasts,n. a flight at a low altitude (usually of military aircraft) over spectators on the ground,"n. 空中分列, 致礼飞行( flypast的复数形式 )"
flype,,"剥光, 翻回折转, 折叠盖"
flyposter,,"vt. [英国英语]飞贴(传单、告示等), (非法)迅速张贴(传单等)；在…匆匆张贴"
flyposters,plural of flyposter,"(flyposter 的复数) vt. [英国英语]飞贴(传单、告示等), (非法)迅速张贴(传单等)；在…匆匆张贴"
flypress,,螺桿压机
flysch,"n. A name given to the series of sandstones and schists\n   overlying the true nummulitic formation in the Alps, and included in\n   the Eocene Tertiary.","n. [地]复理层,厚砂页岩夹层"
flysheet,,"n. 传单, 小册子"
flysheets,,n. 传单；小册子
flyspeck,n. a tiny dark speck made by the excrement of a fly,"n. 蝇粪留下的污点, 小斑, 污点\nvi. 弄脏"
flyspecked,,v. 弄脏( flyspeck的过去式和过去分词 )
flyswat,n an implement with a flat part (of mesh or plastic) and a long handle; used to kill insects,n. 蝇拍
flyswatter,n an implement with a flat part (of mesh or plastic) and a long handle; used to kill insects,n. 苍蝇拍
Flyte,,"v. 争吵, 大声骂"
flythe,, [人名] 弗莱思
flytier,,假蝇制作者
flyting,,v. 大声骂；争吵
flytrap,n. a trap for catching flies,"n. 捕蝇器, 捕蝇草"
flytraps,-s form of flytrap\nn. a trap for catching flies,"(flytrap 的第三人称 -s形式) n. 捕蝇器, 捕蝇草"
flyunder,,n. (立体交叉路的)下层车道
flyway,n the geographic route along which birds customarily migrate,n. 候鸟迁徙路径
flyways,plural of flyway\nn the geographic route along which birds customarily migrate,(flyway 的复数) n. 候鸟迁徙路径
flyweight,n. weighs no more than 115 pounds\nn. an amateur boxer who weighs no more than 112 pounds,n. 次最轻量级选手
flyweights,plural of flyweight\nn. weighs no more than 115 pounds\nn. an amateur boxer who weighs no more than 112 pounds,(flyweight 的复数) n. 次最轻量级选手
flywheel,n. regulator consisting of a heavy wheel that stores kinetic energy and smooths the operation of a reciprocating engine,"n. 飞轮, 惯性轮\n[化] 飞轮"
flywheel effect,,[电] 飞轮效应
flywheel synchronization,,[电] 飞轮同步
flywheel tuning,,[电] 飞轮调谐
flywheels,n. regulator consisting of a heavy wheel that stores kinetic energy and smooths the operation of a reciprocating engine,n. 调速轮( flywheel的复数形式 )
flyzik,, [人名] 弗莱齐克
FM,n modulation of the frequency of the (radio) carrier wave\nn a radioactive transuranic metallic element produced by bombarding plutonium with neutrons,"(英)陆军元帅, 外国使团, 调频, 频率调制\n[计] 设备管理, 快速存储器, 文件管理, 调频"
fm fb demodulator,,[电] 调频回馈解调器
fm/am,,[电] 调频/调幅
fm/am multiplier,,[电] 调频-调幅乘法器
fm/pm,,[电] 调频/调相
fma,,abbr. forward maintenance area 前方维护区域
fmax,,abbr. maximum frequency 最高频率
fmb,,abbr. Federal Marine Board <美>联邦海运局
fmc,,abbr. 联邦海事委员会（Federal Maritime Commission）；福特汽车公司（Ford Motor Company）；外长理事会（Foreign Ministers Council）；前国会议员联谊会（Former Members Congress）
fmd,, [医][=family medical doctor]家庭内科医师
fme,,abbr. frequency-measuring equipment 频率测量设备
fmea,,abbr. 故障类型与理象分析（Failure Mode and Effects Analysis）
fmes,plural of fme,(fme 的复数) abbr. frequency-measuring equipment 频率测量设备
fmf,,abbr. fetal movement felt 感觉胎动; field maintenance factor 现场维护系数
fmg,,abbr. foreign medical graduate 国外医学大学毕业生
fmha,,abbr. Farmers Home Administration 农场主家庭管理
FMI,,(法)国际货币基金组织
FML,,abbr. 浮点乘（Floating Multiply）
fmla,,abbr. Family Medical Leave Act 家庭与医疗假期法案
fmls,, [医]Field Medical Laser System
FMN,,[化] 黄素单核苷酸
fmo,,abbr. Frequency Modulated Oscillator 调频振荡器
fmp,,abbr. formation pressure 地层压力; for microscopic purpose 显微镜用; functional maintenance procedure 功能维护手续; funny-man prop 滑稽人员支持者
fmr,,abbr. former 以前的; farmer 农夫; fair market rent 集市市场租赁; fast metabolic rate 快速新陈代谢速率
fmri,, 功能性磁共振成像
fms,n modulation of the frequency of the (radio) carrier wave\nn a radioactive transuranic metallic element produced by bombarding plutonium with neutrons,abbr. 对外军贸（foreign military sales）
fmss,,abbr. frequency modulation subscriber service 调频用户业务
fmt,, [医][=fasiculus mammillothalamicus]（拉）乳头丘脑束
fmu,,abbr. force measurement unit 法定计量单位; freight multiple unit 货物重置价值单位
fmv,,abbr. fair market value 跳蚤市场价值
fmvss,,abbr. Federal Motor Vehicle Safety Standard 联邦摩托车辆安全标准
fn,,"n. 功能, 函数"
fna,,abbr. fine-needle aspiration 细针穿刺抽吸，细针吸引; for necessary action 采取必要的行动
fnab,, [医][=fine needle aspiration biopsy]细针抽吸活组织检查
fnac,, 法雅客
fnb,, [医][=fine-needle aspiration biopsy]细针抽吸活组织检查
fnc,, [医][=family nurse clinician]家庭护理医师
fncl,,abbr. financial 财政的，金融的
fne,,abbr. fine 美好的，优良的，杰出的
fng,, [医]Fast Neutron Generator
FNH powder,,[化] FNH炸药; 无光无湿炸药
fnl,,abbr. final 结局，决赛，期末考试
fnla,,abbr. Frente Nacional de Libertaco de Angola (Portuguese=Angolan National Liberation Front) （葡萄牙语）安哥拉国家解放阵线
fnm,,abbr. file name 文件名; Ferrocarriles Naciona les de Mxico (Spanish=National Railroads of Mexico) （西班牙语）墨西哥国家铁路; Fachnormenausschusss Material-prufung <德国>材料检验标准委员会; Fobrica Nacional de Motores （葡萄牙语）<巴基斯坦>国家汽车制造厂
fnma,,abbr. Federal National Mortgage Association <美>联邦国民抵押协会
fnn,,abbr. fuzzy neural network 模糊神经网络; Fiji News Network 斐济新闻网络; Financial News Network 财务新闻网络; feedforward multilayer neural network 前馈多层神经网络
fnndamental bundle,,[医] 固有束
Fnodes,,[计] 文件节点
fnr,,abbr. Fast Neutron Reactor 快中子反应堆
fnradantin,,"[医] 呋喃丹啶, 呋喃妥英, 硝基呋喃妥英"
fnrfuryl,,[医] 糠基
fnrfuryl trimethylammoniam iodide,,"[医] 碘化三甲糠基铵, 糠铵"
fns,,abbr. flask-nitrogen supply 细颈瓶氮供应品
fnt,, [医][=false(adrenergic)neurochemical transmitter]假性（肾上腺能）神经化学传导递质
FO,n an officer holding the rank of major or lieutenant colonel or colonel,"(英)空军中尉, (英国)外交部, 前进观察员, 校官, 野战命令"
fo' shizzle my nizzle,,[网络] fo'shizzle我的嘶嘶声
fo'c's'le,,"n. (=forecastle)前甲板, 水手舱"
fo'c'sle,n living quarters consisting of a superstructure in the bow of a merchant ship where the crew is housed,"n. 水手舱, 艏楼, 前甲板"
FOA,,援外事务管理署(美国)
Foa-Kurloff cells,,[医] 福-库二氏细胞(豚鼠的含有杆状和粒状包涵体的无粒白细胞)
foal,n. a young horse\nv. give birth to a foal,n. 驹\nv. 生仔
foal skins,,[化] 马驹皮; 小马皮
foaled,imp. & p. p. of Foal,v. 驹子（如驴驹）( foal的过去式和过去分词 )
foaling,p. pr. & vb. n. of Foal,v. 驹子（如驴驹）( foal的现在分词 ); 产驹
foals,n a young horse\nv give birth to a foal,n. 驹子（如驴驹）( foal的名词复数 )\nv. 驹子（如驴驹）( foal的第三人称单数 )
foam,n. a mass of small bubbles formed in or on a liquid\nn. a lightweight material in cellular form; made by introducing gas bubbles during manufacture\nv. become bubbly or frothy or foaming,"n. 泡沫, 水沫, 泡沫材料\nvi. 起泡沫, 吐白沫\nvt. 使起泡沫"
foam (type fire) extinguisher,,[化] 泡沫灭火器
foam analysis,,[化] 泡沫分析
foam at the mouth,,"口吐泡沫, 非常愤怒"
foam away,,化作泡影
foam bath,,[医] 泡沫浴
foam beater,,[化] 发泡剂; 起泡剂
foam booster,,[化] 泡沫促进剂
foam breaker,,[化] 破泡剂; 消泡器
foam catcher,,[化] 泡沫捕集器
foam cell,, 泡沫细胞
foam cells,,[医] 泡沫细胞
foam collapse,,[化] 泡沫崩溃; 泡沫结构破坏
foam column,,[化] 泡沫发生塔
foam cooling column,,[化] 泡沫冷却塔
foam depressant,,[化] 抑泡剂
foam depressant FBX-01,,[化] 抑泡剂FBX-01
foam embolus,,[医] 泡沫栓子
foam fabric,,[化] 泡沫胶布
foam fire-extinguisher,,[化] 泡沫灭火器
foam flotation,,[化] 泡沫浮选; 泡沫分离
foam generator,,[化] 泡沫发生器
foam glue,,[化] 发泡粘合剂
foam height,,[化] 泡沫高度
foam inhibiting agent,,[化] 抑泡剂; 阻泡剂
foam inhibitor,,[化] 抑泡剂; 阻泡剂
foam inhibitor FDC,,[化] 抑泡剂FDC
foam killer,,[化] 消泡剂; 破泡剂
foam mat drying,,[化] 泡沫干燥
foam material,,[化] 泡沫材料
foam molding,,[化] 泡沫塑料成型
foam rubber,,[化] 泡沫胶; 泡沫橡胶
foam scrubber,,[机] 泡沫洗净器
foam separation,,[化] 泡沫分离
foam sepqration,,[机] 泡沫分离
foam stabilizer,,[化] 稳泡剂; 泡沫稳定剂
foam suppressing agent,,[化] 抑泡剂; 消泡剂
foam suppressor,,[化] 抑泡剂; 消泡剂
foam termentation,,[化] 起泡发酵
foam tests,,[医] 福克尔氏试验(检尿中尿酸)
foam trap,,[化] 泡沫收集器
foam treatment,,[医] 福拉尼尼氏疗法(肺结核人工气胸疗法)
foam value,,[化] 泡沫值
foam washer,,[化] 泡沫除尘器
foam with rage,,气得口吐白沫
foam(ed) plastic,,[化] 泡沫塑料
foam-in-place process,,[化] 现场发泡法
foam-killing agent,,[化] 消泡剂; 破泡剂
foamability,,发泡性
foamable,,"a. 发泡的, 会起泡沫的"
foamable composition,,[化] 泡沫剂
foamback,,n. (织物的)泡沫塑料衬里
foamed,imp. & p. p. of Foam, 泡沫的
foamed ceramics,,[化] 泡沫陶瓷
foamed concrete,,[化] 泡沫混凝土
foamed metal,,[化] 泡沫状金属; 多孔金属
foamed plastic,,[计] 泡沫塑料
foamed plastic pattern,,[机] 泡沫塑胶模型土
foamed polystyrene,,[化] 泡沫聚苯乙烯
foamed resmin,,[化] 泡沫树脂
foamed rubber,,[化] 泡沫橡胶; 海绵橡胶
foamed silicate,,[化] 泡沫硅酸盐
foamed-in-place process,,[化] 现场发泡法
foamer,,[化] 发泡剂; 起泡剂
foamet,,泡沫分离法
foamex,,发泡树脂
foamflower,n stoloniferous white-flowered spring-blooming woodland plant,n. [植]泡沫花
foamglass,,[化] 泡沫玻璃; 多孔玻璃
foamicide,,[化] 破泡剂
foamier,s. producing or covered with lathery sweat or saliva from exhaustion or disease\ns. emitting or filled with bubbles as from carbonation or fermentation,a. 泡沫的；起泡沫的；全是泡沫的 (foamy的变形)
foamiest,s. producing or covered with lathery sweat or saliva from exhaustion or disease\ns. emitting or filled with bubbles as from carbonation or fermentation,a. 泡沫的；起泡沫的；全是泡沫的 (foamy的变形)
foamily,,adv. 起泡沫地
foaminess,n. the property of being foamy,起泡度
foaming,s. producing or covered with lathery sweat or saliva from exhaustion or disease,[计] 泡沫的\n[化] 发泡; 泡沫层
foaming agent,,[计] 泡沫剂\n[化] 起泡剂; 发泡剂
foaming capacity,,[化] 发泡能力; 发泡率
foaming column,,[化] 泡沫塔
foaming in place,,[化] 现场发泡
foaming mouth,,[医] 泡沫口[腔]
foaming tower,,[化] 泡沫塔
foamingly,adv. With foam; frothily.,adv. foam的变形
foamings,plural of foaming\ns. producing or covered with lathery sweat or saliva from exhaustion or disease,(foaming 的复数) [计] 泡沫的\n[化] 发泡; 泡沫层
foamite,,"泡沫灭火剂, 灭火药沫"
foamkiller-added detergent,,[化] 消泡洗涤剂
foamless,a. Having no foam.,a. 无泡沫的
foamlike,, 象泡沫的
foams,n a mass of small bubbles formed in or on a liquid\nn a lightweight material in cellular form; made by introducing gas bubbles during manufacture\nv become bubbly or frothy or foaming,"n. 泡沫, 泡沫材料( foam的名词复数 )"
Foamseal,,富姆泡沫止水剂
foamsil,,泡沫石英玻璃
foamy,s producing or covered with lathery sweat or saliva from exhaustion or disease\ns emitting or filled with bubbles as from carbonation or fermentation,"a. 全是泡沫的, 起泡沫的, 泡沫的"
foamy liver,,[医] 泡沫肝
foarde,, [人名] 福尔德
foask molding,,[机] 砂箱铸模
FOB,n. a vest pocket to hold a pocket watch\nn. an adornment that hangs from a watch chain\nn. short chain or ribbon attaching a pocket watch to a man's vest,"n. 诡计, 表袋, 短表链\nvt. 骗人, 混骗"
fob off,," 搪塞, （用诡计、借口）把…对付掉"
fob sb off with,,"视而不见, 装聋作哑, 搪塞"
fob sb off with empty promise,,"用空洞的诺言把某人哄走,搪塞某人"
fob sb off with sth,,以伪劣商品欺骗某人
fob sth off on sb,,以伪劣商品欺骗某人
