word,definition,translation
endocellular erepsin,,[医] [细胞]内肠肽酶
endocentric,a. fulfilling the grammatical role of one of its constituents,a. 内心的
Endoceras,,内角石属
Endoceratida,,内角石目
endoceratite,,内角石属的化石
endocervical,,[医] 子宫颈内的
endocervicectomy,,宫颈大型楔状切除术
endocervicitis,n inflammation of the mucous lining of the uterine cervix,[医] 子宫颈内膜炎
endocervicosis,,[医] 子宫颈子宫内膜移位
endocervix,,[医] 子宫颈内膜
endochondral,a. Growing or developing within cartilage; -- applied\n   esp. to developing bone.,a. [解]软骨内的
endochondral bone,,[医] 软骨成骨
endochondral ossification,,[医] 软骨骨化
endochorion,,[医] 绒[毛]膜内层
endochrome,"n. The coloring matter within the cells of plants, whether\n   green, red, yellow, or any other color.",[医] [细]胞内染色质
endochylema,,[医] [细]胞浆
endochyme,,组织形成液
Endocladiaceae,,内枝藻科
Endocochlia,,内壳亚纲
endocoele,,内腔
endocolitis,,[医] 结肠粘膜炎
endocolpitis,,[医] 阴道粘膜炎
endocommensal,,n. [生](在宿主体内生活的)体内共栖生物
endocomplement,,(红细胞)内补体
endoconch,,内壳
endocone,,内锥
endoconid,,[医] 下内尖
endoconidiotoxicosis,,内分生孢菌中毒症
endoconidium,,(pl.-nidia) 内分生孢子
endoconulid,,[医] 下内小尖
endocorpuscular,,[医] 小体内的
endocranial,,cast 颅腔模型
endocranial cast,, [考古学]颅腔模型
endocraniosis,,[医] 颅内骨肥大
endocranitis,,"[医] 硬脑膜炎, 硬脑膜外层炎"
endocranium,n membrane lining the inside of the skull,"n. [医]硬脑膜,颅内骨膜"
endocrator,,巨坑; 巨坑
endocrinal,a of or belonging to endocrine glands or their secretions,a. 内分泌腺的
endocrinasthenia,,"[医] 内分泌[机能]衰弱, 内分泌衰竭"
endocrinasthenic,,"[医] 内分泌衰弱的, 内分泌衰竭的"
endocrine,a. of or belonging to endocrine glands or their secretions,"a. 内分泌的\nn. 内分泌物, 内分泌腺"
endocrine allergy,,[医] 内分泌变应性
endocrine fracture,,[医] 内分泌性骨折
endocrine gland,,n. 内分泌腺
endocrine glands,,[医] 内分泌腺
endocrine obesity,,[医] 内分泌性肥胖
endocrine organs,,[医] 内分泌器官
endocrine system,,[医] 内分泌系统
endocrine therapy,,[医] 内分泌疗法
endocrinic,,[医] 内分泌的
endocrinid,,"[医] 内分泌疹, 内分泌性皮病"
endocrinism,,[医] 内分泌病
endocrinium,,[医] 内分泌系统
endocrinodontia,,[医] 牙内分泌学
endocrinogram,,[医] 内分泌失调图
endocrinolog,,[医] 内分泌学
endocrinologic,,a. 【生理学】；内分泌(腺)的
endocrinological,, [医]内分泌学的
endocrinologist,n. physician who specializes in the diagnosis and treatment of conditions affecting the endocrine system,[医] 内分泌学家
endocrinologists,plural of endocrinologist\nn. physician who specializes in the diagnosis and treatment of conditions affecting the endocrine system,(endocrinologist 的复数) [医] 内分泌学家
endocrinology,n. the branch of medicine dealing with the endocrine glands and their secretions,n. 内分泌学
endocrinopath,,[医] 内分泌病患者
endocrinopathic,,a. [医]内分泌病的
endocrinopathic gingivitis,,[医] 内分泌病龈炎
endocrinopathy,,n. [医]内分泌病
endocrinosis,,内分泌病
endocrinosity,,[医] 内分泌[状态]
endocrinotherapy,,n. [医]内分泌疗法
endocrinotropic,,[医] 促内分泌的
endocrinous,,[医] 内分泌的
endocritic,,内分泌的
endocrocin,,[医] 山扁豆酸
endoctrine,v. t. To teach; to indoctrinate.,"宣传, 灌输"
endocuticle,, 内角质层
endocuticles,plural of endocuticle,(endocuticle 的复数)  内角质层
endocuticula,,内表皮
endocyclic,,"[医] 内环的, 桥环的"
endocyclic bond,,[化] 桥环键
endocyclic compound,,[化] 桥环化合物
Endocyclica,,规则海胆目
endocyclio,,桥环的
endocyma,,[医] 胎内寄生胎
endocymic monster,,[医] 胎内寄生胎
endocyst,n. The inner layer of the cells of Bryozoa.,[医] 内囊(棘球蚴)
endocystitis,,[医] 膀胱粘膜炎
endocyte,,[医] 细胞内含物
endocytic,,a. [生](细胞)内吞作用的
endocytose,,"vt.[生]内吞,胞饮,吞噬"
endocytosis,,n. [生](细胞)内吞作用
endocytotic,,a. ＝endocytic
endoderm,n. the inner germ layer that develops into the lining of the digestive and respiratory systems,"n. 内胚层\n[医] 内胚层, 下胚层"
endoderm disk,,[医] 内胚层盘
endoderm lamella,,[医] 内胚层板
Endoderma,,内皮藻属
endodermal,a. Alt. of Endodermic,[医] 内胚层的
endodermal cloaca,,[医] 内胚层性泄殖腔
endodermic,a. Of or pertaining to the endoderm., [医]皮内性的
endodermic groove,,[医] 内胚层的
endodermis,"n. A layer of cells forming a kind of cuticle inside of\n   the proper cortical layer, or surrounding an individual fibrovascular\n   bundle.",n. 内皮层\n[医] 内皮层
endodermization,,内胚层化
Endodermophyton,,[医] 皮内癣菌属(旧名)
Endodermophyton tropicale,,[医] 热带皮内癣菌
endodermophytosis,,[医] 皮内癣[菌病]
endodermoreaction,,"[医] 皮内反应, 特兰布斯提氏反应(结核菌素皮内试验)"
endodiascope,,[医] 体腔X线管
endodiascopy,,[医] 体腔X线管检查
endodontia,n the branch of dentistry dealing with diseases of the dental pulp,n. 根管治疗学\n[医] 牙髓病学
endodontic,a of or relating to or involving or practicing endodontics,a. [医]牙髓学的
endodontic treatment,,[医] 牙髓治疗
endodontically,,adv. endodontics的变形
endodontics,n the branch of dentistry dealing with diseases of the dental pulp,n. [医]牙髓学
endodontist,n a dentist specializing in diseases of the dental pulp and nerve,n. [医]牙髓学
endodontitis,,[医] 牙髓炎
endodontium,,[医] 牙髓
endodontologist,,[医] 牙髓病学家
endodontology,,[医] 牙髓病学
endoduction,,[医] 内收
endodynamorphic,,内动力型的
endodyne,,自差
endoenzyme,,n. [医]内酶
endoergic,a. (of a nuclear reaction) occurring with absorption of energy,[机] 吸热的
endoergic reaction,,[医] 收能反应
endoergicity,,[化] 获能度
endoerythrocytic,,"a. [医]红细胞内的,红血球内的"
endoerythrocytic cycle,,[医] 红细胞内环
endofaradism,,"[医] 内部感应电疗法, 体腔感应电疗法"
endogalvanism,,[医] 体腔[直]流电疗法
endogamic,a characterized by or fit for fertilization by pollen from another flower of the same kind\na pertaining to or characterized by the custom of marrying only within the limits of a clan or tribe,同族结婚的
endogamous,a. characterized by or fit for fertilization by pollen from another flower of the same kind\na. pertaining to or characterized by the custom of marrying only within the limits of a clan or tribe,a. 同族结婚的
endogamy,n. marriage within one's own tribe or group as required by custom or law,"n. 同族结婚, 同系配合\n[医] 同族结婚, 同配生, 同系交配"
endogastrectomy,,[医] 胃粘膜切除术
endogastric,,a. 位于腹中的
endogastricus,,内腹转
endogastritis,,[医] 胃粘膜炎
endogen,n a monocotyledonous flowering plant; the stem grows by deposits on its inside,"n. 内长植物, 单子叶植物\n[医] 内长植物(单子叶植物的旧称)"
endogeneity,, 内生性
endogenesis,n. Endogeny.,"n. [生]内生, 内源"
endogenetic,s of rocks formed or occurring beneath the surface of the earth,"a. [生]内生的,内成的"
endogenic,s. of rocks formed or occurring beneath the surface of the earth,"a. 内源的\n[医] 内生的, 内原的"
endogenic reaction,,[机] 内源性反应
endogenic toxicosis,,"[医] 内因性中毒, 自体中毒"
endogenote,,[微]内基因子
endogenous,a. of or resembling an endogen\na. derived or originating internally,"a. 内源的\n[医] 内生的, 内原的"
endogenous aneurysm,,[医] 内原性动脉瘤
endogenous auto-intoxication,,[医] 内生性自体中毒
endogenous cells,,[医] 内原细胞
endogenous cycle,,"[医] 内生环, 内生期(原生动物)"
endogenous cyst,,[医] 内生囊
endogenous depression,, 内源性抑郁症
endogenous Fibers,,[医] 内生纤维
endogenous inclusion,,[化] 内在夹杂物
endogenous infection,,[医] 内原性感染
endogenous metabolism,,[医] 内原代谢
endogenous obesity,,[医] 内原性肥胖
endogenous pigment,,[医] 内原[性]色素
endogenous pyrogen,,[机] 内热原
endogenous reproduction,,[医] 内生性生殖
endogenous rickets,,[医] 内因性佝偻病
endogenous slag inclusion,,[机] 本身夹渣
endogenous solidification,,[机] 内生凝固
endogenous sporulation,,[医] 内孢子形成
endogenous tuberculosis,,[医] 肠原性结核
endogenousjaundice,,内生性黄疸
endogenously,r. in an endogenous manner,内生地
endogeny,n a geological phenomenon below the surface of the earth,"n. [生]内生,内源"
endogermination,,[医] 内长发芽
endoglobar,,[医] 血细胞内的
endoglobar bodi2s,,[医] 原浆
endoglobular,,"a. [生]在血球内发生的, 血球内的"
endoglobular degeneration,,[医] [血]细胞内变性(见于巨红细胞)
endoglossic,, （某一国家或地区）内核的；本族的
endoglucanase,,[机] 内葡聚醣
endognath,n. The inner or principal branch of the oral appendages of\n   Crustacea. See Maxilla., 内颚
endognathion,,[医] 内颌(切牙骨内部)
endogonidium,,[医] 细胞内分生孢子
endogynium,,内殖器
endoherniotomy,,[医] 疝囊内缝术
endohormone,,[化] 内激素
endoiodin,,[医] 安妥碘(碘制剂)
endolabyrinthitis,,"[医] 迷路内膜炎, 膜迷路炎"
endolaryngeal,,[医] 喉内的
endolarynx,,[医] 喉腔
endolecithal,,内黄卵
endolemma,,[医] 神经鞘
endolepidoma,,[医] 内皮细胞皮质瘤
Endolimax,,[医] 内蜒属
Endolimax nana,,"[医] 小内蜒, 微小内蜒"
endolithic,,a. [生]石内的（指生活在石头内或其他石质物体内的）
endolumbar,,[医] 脊髓腰段内的
endolymph,n. the bodily fluid that fills the membranous labyrinth of the inner ear,n. 内淋巴\n[医] 内淋巴
endolympha,,内淋巴
Endolymphangial,a. Within a lymphatic vessel.,[医] 淋巴管内的
endolymphatic,"a. Pertaining to, or containing, endolymph; as, the\n   endolymphatic duct.\na. Within a lymphatic vessel; endolymphangial.",[医] 内淋巴的
endolymphatic hydrops,,"[医] 迷路[内淋巴]水肿, 梅尼埃尔氏综合征"
endolymphatic sac,,[医] 内淋巴囊
endolymphic,,[医] 内淋巴的
endolysin,,"(细胞)内溶素, (细胞)内溶菌素"
endolysis,,胞浆溶解作用
endomastoiditis,,[医] 乳突内[膜]炎
endomembrane,, 内膜
endomembranes,plural of endomembrane,(endomembrane 的复数)  内膜
endomeninx,,[医] 内脑膜(胚)
endomere,,内裂球
endomesoderm,,[医] 内[胚层原]中胚层
endometamorphism,,[地质]内变质作用
endometrectomy,,[医] 子宫内膜切除术
endometria,n (pregnancy) the mucous membrane that lines the uterus; thickens under hormonal control and (if pregnancy does not occur) is shed in menstruation; if pregnancy occurs it is shed along with the placenta at parturition,endometrium的复数
endometrial,a. of or relating to the endometrium,[医] 子宫内膜的
endometrial cancer,, [医]子宫内膜癌
endometrial carcinoma,, 子宫内膜癌
endometrial cyst,,"[医] 子宫内膜囊肿, 巧克力样囊肿"
endometrial implantation cyst,,"[医] 子宫内膜异位囊肿, 巧克力样囊肿"
endometrial implants,,[医] 内膜植入片
endometrioid,,[医] 子宫内膜样的
endometrioma,,"[医] 子宫内膜瘤, 子宫腺肌瘤"
endometriosis,n. the presence of endometrium elsewhere than in the lining of the uterus; causes premenstrual pain and dysmenorrhea,[医] 子宫内膜异位
endometriosis externa,,[医] 子宫外子宫内膜异位
endometriosis interna,,"[医] 子宫内子宫内膜异位, 子宫肌腺病"
endometriosis uterina,,[医] 子宫内膜异位
endometriosis vesicae,,[医] 膀胱子宫内膜异位
endometritis,n inflammation of the lining of the uterus (of the endometrium),n. 子宫内膜炎\n[医] 子宫内膜炎
endometritis dissecans,,[医] 深溃疡性子宫内膜炎
endometritis dolorosa,,[医] 痛性子宫内膜炎
endometritis dysmenorrhoica,,[医] 痛经性子宫内膜炎
endometrium,n. (pregnancy) the mucous membrane that lines the uterus; thickens under hormonal control and (if pregnancy does not occur) is shed in menstruation; if pregnancy occurs it is shed along with the placenta at parturition,n. 子宫内膜\n[医] 子宫内膜
endometrorrhagia,,"[医] 子宫出血, 血崩"
endometry,,[医] 内腔容积测定法
endomide,,恩多米特
endomitosis,,n. [生]核内的有丝分裂
endomitotic,,[医] 核内有丝分裂的
endomixis,,"n. 内融合, 内合\n[医] 内融合"
endomomental,,瞬时[脉冲]吸收的
endomorph,n. a heavy person with a soft and rounded body,"n. 内容矿物, 胖型体质\n[医] 内胚层体型者"
endomorphic,a. having a squat and fleshy build,a. 具有胖型体质的\n[医] 内胚层体型的
endomorphism,,"n. [矿]内变质作用, 内容现象"
endomorphs,plural of endomorph\nn. a heavy person with a soft and rounded body,"(endomorph 的复数) n. 内容矿物, 胖型体质\n[医] 内胚层体型者"
endomorphy,"n round, fat, and heavy",[医] 内胚层体型
endomose,,内渗
Endomyces,,[医] 内真菌属(旧名)
Endomyces albicans,,[医] 白色念珠菌
Endomyces capsulatus,,[医] 荚膜内真菌
Endomyces epidermidis,,[医] 皮炎芽生菌
Endomycetaceae,,内孢霉科
Endomycetales,n fungi having a zygote or a single cell developing directly into an ascus,[医] 酵母目
Endomycetoldeae,,内孢霉亚科
Endomychidae,,伪瓢虫科
endomycin,,涂霉素
endomycopsis,,拟内胞霉
endomycosis,,[医] 内真菌病
endomyocardial,,[医] 心内膜心肌的
endomyocarditis,,n. [医]心肌膜炎
endomysium,n. The delicate bands of connective tissue interspersed\n   among muscular fibers.,n. 肌肉膜\n[医] 肌内膜
endon,,a. 在端点的;端点的
endonasal,, 鼻内的
endonasl,,[医] 鼻内的
Endonema,,内线藻属
endonephritis,,肾盂炎
endoneural,,[医] 神经内的
endoneural anesthesia,,[医] 神经内麻醉
endoneural membranes,,"[医] 神经鞘, 神经膜"
endoneurial,,[医] 神经内膜的
endoneuritis,,神经内膜炎
endoneurium,n. delicate connective tissue around individual nerve fibers in nerve,n. 神经内膜\n[医] 神经内膜
endoneurolysis,,"[医] 神经内松解术, 神经纤维松解法"
endonexine,,"底层, 内里层"
endonormative,, 基于第二语言在当地实际使用情况的；内成规范的；内规范语言的
endonuclear,,细胞核内的
endonuclease,n. a nuclease that cleaves nucleic acids at interior bonds and so produces fragments of various sizes,[化] 内切核酸酶; 核酸内切酶
endonucleases,plural of endonuclease\nn. a nuclease that cleaves nucleic acids at interior bonds and so produces fragments of various sizes,(endonuclease 的复数) [化] 内切核酸酶; 核酸内切酶
endonucleolus,,[医] 核仁内小体
endonucleolytic,,a. [生化]内切核苷酸的
endoparasite,n. any of various parasites that live in the internal organs of animals (especially intestinal worms),"n. 内部寄生体, 体内寄生虫\n[医] 内寄生物"
endoparasites,plural of endoparasite\nn. any of various parasites that live in the internal organs of animals (especially intestinal worms),"(endoparasite 的复数) n. 内部寄生体, 体内寄生虫\n[医] 内寄生物"
endoparasitic,a of or relating to parasites that live in the internal organs of animals,a. endoparasite的变形
endoparasitism,,内寄生
endoparticle,,内颗粒
endopathic,,内因
endopathic cause,,"[医] 内因, 体内原因"
endopathy,,[医] 内因病
endopelvic,,[医] 骨盆内的
endopeptidase,,n. [生化]肽链内切酶
endoperiarteritis,,[医] 动脉内外膜炎
endopericardial,,[医] 心内膜心包的
endopericarditis,,[医] 心内膜心包炎
endoperimyocarditis,,"[医] 心内膜心包心肌炎, 全心炎"
endoperineuritis,,[医] 神经束膜内膜炎
endoperistome,,内齿层
endoperitoneal,,[医] 腹膜内的
endoperitonitis,,"[医] 腹膜内层炎, 腹膜浆层炎"
endoperoxide,,n. [生化]内过氧化物
endoperoxides,plural of endoperoxide,(endoperoxide 的复数) n.[生化]内过氧化物
endophagous,,a. [昆]内食的(指昆虫幼虫在寄主组织内取食生活的)
endophallus,,内阴茎
endopharyngeal insufflation,,[医] 咽内吹入法
endophasia,,"n. [语]内部言语,无声语"
endophelloderm,,内生栓内层
endophilic,,a. 生态上与人及其所处环境有关联的
endophlebitis,,[医]静脉内膜炎
endophlebitis obliterans hepatica,,[医] 闭塞性肝静脉内膜炎
endophloem,,内韧皮部
endophloic,,内韧的
endophragmalis,,胸内隔
endophthalmitis,,[医]眼内炎
endophthalmitis phaco-allergica,,[医] 晶状体过敏性眼内炎
endophthalmos,,眼球内陷
endophylaxination,,[医] 内防御力
Endophyllidae,,内珊瑚科
endophyllous,a. Wrapped up within a leaf or sheath.,叶内生的
Endophyllum,,内锈菌属
endophyte,,"n. 内生植物\n[医] 内寄生菌, 植物内寄生菌"
endophytes,, 内生植物
endophytic,,内生植物的
endophytic parasite,,"[医] 植物性内寄生物, 内寄生菌"
endophytism,,内生性
Endophyton,,内植藻属
endoplasm,n. the inner portion of the cytoplasm of a cell,"n. 内质\n[医] 内质, 内[胞]浆"
endoplasmic,, 内质的
endoplasmic reticulum,,[医] 内质网
endoplast,n. See Nucleus.,n. [生]内质体
endoplastic,,[医] 内形成性的
endopleura,n. The inner coating of a seed. See Tegmen.,n. [植]内种皮
endopleurite,n. The portion of each apodeme developed from the\n   interepimeral membrane in certain crustaceans., 侧内骨
endopleurites,plural of endopleurite\nn. The portion of each apodeme developed from the\n   interepimeral membrane in certain crustaceans.,(endopleurite 的复数)  侧内骨
endoploidy,,内倍性
endopodalia,,内足板
endopodite,n. The internal or principal branch of the locomotive\n   appendages of Crustacea. See Maxilliped.,n. [动]（甲壳纲动物的）内肢
endopolyploid,,a. [生]内多倍体的
endopolyploidization,,内多倍体化
endopolyploidy,,"[医] 核内有丝分裂, 内多倍性"
endopredator,,内捕食者
endoproct,,n. [动]内肛动物
Endoprocta,n. sometimes considered a subphylum of Bryozoa,内肛亚纲
endoprosthesis,, 内镜置管[术]
endopsychic,,a. 灵魂中的
endopterygoid,,内翼状骨
Endopterygota,,内翅类
endopthalmitis,,眼内炎
ENDOR,,[化] 电子-核双共振
endorachis,,[医] 硬脊膜
endoradiography,,"[医] 体腔X线照相术, 体腔造影术"
endoradiosonde,,n. [医]体腔内无线电测压器
endoradiosonds,,体内无线电探测器
endorance,,持久性
endoreduplication,,核内复制
endorhachis,,[医] 硬脊膜
endorheism,,内陆流域
endorhinitis,,[医] 鼻粘膜炎
endorhizoid,,内向假根
endorphin,n. a neurochemical occurring naturally in the brain and having analgesic properties,[化] 内啡肽
endorphins,n. a neurochemical occurring naturally in the brain and having analgesic properties,n. 脑内啡; 安多芬; 内啡肽。是一种内成性（脑下垂体分泌）的类吗啡生物化学合成物激素。它是由脑下垂体和脊椎动物的丘脑下部所分泌的氨基化合物（肽） .它能与吗啡受体结合; 产生跟吗啡、鸦片剂一样有止痛和欣快感。等同天然的镇痛剂。利用药物可增加脑内啡的分泌效果。英文endorphin是endomorphin的简化写法
endorsable,,"可背书的, 可担保的, 可承认的, 可批准的"
endorsable cheque,,[经] 可背书的支票
endorse,v. sign as evidence of legal transfer,"vt. 支持, 赞同, 背书于, 签署\n[经] 赞成, 背书"
endorse a bill,,[经] 票据背书
endorse a check,,在支票背面签字
endorse off,,在…背书以支取部分票面金额
endorse over,,背书...转让权利\n[法] 背书...转让权利
endorse writ,,[法] 背书令
endorsed,v be behind; approve of\nv give support or one's approval to\nv guarantee as meeting a certain standard\nv sign as evidence of legal transfer,vt.& vi. endorse的过去式或过去分词形式\nv. 赞同( endorse的过去式和过去分词 ); <商>在（尤指支票的）背面签字; 在（文件的）背面写评论; 在广告上说本人使用并赞同某产品
endorsed bonds,,[经] 背书债券
endorsed in blank,,[经] 空白背书
endorsed notes payable account,,[经] 应付已背书票据帐户
endorsed notes receivable account,,[经] 应收已背书票据帐户
endorsee,n. Same as Indorsee.,"n. 承受背书票据者, 被背书人\n[经] 被背书人, 受让人"
endorsee for collection,,[经] 托收被背书人
endorsee from the payee,,[经] 受款人的被背书人
endorsees,plural of endorsee\nn. Same as Indorsee.,"(endorsee 的复数) n. 承受背书票据者, 被背书人\n[经] 被背书人, 受让人"
endorsemant,,批注
endorsement,n. a promotional statement (as found on the dust jackets of books)\nn. a signature that validates something\nn. the act of endorsing,"n. 支持, 认可, 背书\n[经] 背书, 担保, 保证"
"endorsement ""value as security""",,"[经] 背书""作为担保价值"""
endorsement after maturity,,[经] 到期后的背书
endorsement after protest,,[经] 拒绝承兑后的背书
endorsement by procuration,,[经] 委任取款背书
endorsement by stamp,,[经] 亲收图章背书
endorsement commission,,[经] 背书手续费
endorsement confirmed,,[经] 已确认的背书
endorsement for collection,,"[经] 委托代收款项的背书, 托收背书"
endorsement for collections,,"[法] 托收背书, 委任取款背书"
endorsement for credit,,[法] 信托背书
endorsement for transfer,,[法] 转让背书
endorsement guaranteed,,[经] 已担保的背书
endorsement in blank,,"[经] 空白背书, 无记名背书"
endorsement in full,,[经] 完全(记名)背书
endorsement in pledge,,[经] 抵押背书
endorsement in security,,[经] 保证背书
endorsement of bill,,[经] 背书提单
endorsement of claim,,[法] 权利要求背书
endorsement of conviction,,[法] 犯罪记录的批注
endorsement of patent,,"[法] 专利特许, 专利背书"
endorsement of service,,[法] 送达背书
endorsement on sea protest,,[法] 海事报告和附件
endorsement only for collection,,"[经] 授权托收, 但不转让财产"
endorsement to bearer,,[经] 来人背书
endorsement to order,,[经] 记名背书
"endorsement to pay ""payee only""",,"[经] ""凭受款人亲收""背书"
endorsement without recourse,,[经] 无追索权背书
endorsements,n. a promotional statement (as found on the dust jackets of books)\nn. a speech seconding a motion\nn. formal and explicit approval,n. 背书( endorsement的复数形式 ); （驾驶执照上的）违章记录; （公开的）赞同; （通常为名人在广告中对某一产品的）宣传
endorser,n. a person who transfers his ownership interest in something by signing a check or negotiable security,"n. 背书人, 转让人\n[经] 背书人"
endorser for accommodation,,[经] 通融资金(贷款)背书人
endorser for collection,,[经] 托收背书人
endorsers,,"背书人, 转让人( endorser的名词复数 )"
endorses,v be behind; approve of\nv give support or one's approval to\nv guarantee as meeting a certain standard\nv sign as evidence of legal transfer,v. 赞同( endorse的第三人称单数 ); <商>在（尤指支票的）背面签字; 在（文件的）背面写评论; 在广告上说本人使用并赞同某产品
endorsing,v be behind; approve of\nv give support or one's approval to\nv guarantee as meeting a certain standard\nv sign as evidence of legal transfer,背书
endorsor,,n. 背书人
endosalpingiosis,,[医] 输卵管子宫内膜异位
endosalpingitis,,[医] 输卵管内膜炎
endosalpingoma,,[医] 输卵管内膜瘤
endosalpingonia,,[医] 输卵管内膜病
endosalpingosis,,[医] 输卵管子宫内膜异位
endosalpinx,,[医] 输卵管内膜
endosarc,"n. The semifluid, granular interior of certain unicellular\n   organisms, as the inner layer of sarcode in the amoeba; entoplasm;\n   endoplasta.",n. 内质
endosclerite,,内硬膜
endosclerotium,,内育菌核
endoscope,n. a long slender medical instrument for examining the interior of a bodily organ or performing minor surgery,"n. 内窥镜\n[医] 内窥镜, 内腔镜"
endoscoped,past participle of endoscope\nn. a long slender medical instrument for examining the interior of a bodily organ or performing minor surgery,"(endoscope 的过去分词) n. 内窥镜\n[医] 内窥镜, 内腔镜"
endoscopes,plural of endoscope\nn. a long slender medical instrument for examining the interior of a bodily organ or performing minor surgery,"(endoscope 的复数) n. 内窥镜\n[医] 内窥镜, 内腔镜"
endoscopic,a. of or relating to endoscopy,"a. 内窥镜的, 用内窥镜检查的"
endoscopically,,adv. endoscopic的变形
endoscopies,plural of endoscopy\nn. visual examination of the interior of a hollow body organ by use of an endoscope,(endoscopy 的复数) [医] 内窥镜检查
endoscoping,-ing form of endoscope\nn. a long slender medical instrument for examining the interior of a bodily organ or performing minor surgery,"(endoscope 的现在分词) n. 内窥镜\n[医] 内窥镜, 内腔镜"
endoscopist,,n. 内窥镜；内诊镜 (endoscope的变形)
endoscopists,plural of endoscopist,(endoscopist 的复数) n. 内窥镜；内诊镜 (endoscope的变形)
endoscopy,n. visual examination of the interior of a hollow body organ by use of an endoscope,[医] 内窥镜检查
endosecretory,,[医] 内分泌的
endosepsis,,[医] 内因败血病
endoseptum,,内隔壁
endoser,,接触内视镜
endosexine,,"外里层, 内表层"
endosiphon,,内体管
endosiphuncle,,内体管
endosite,,内寄生物
endosity,,"负粘度, 负粘滞性"
endoskeletal,"a. Pertaining to, or connected with, the endoskeleton;\n   as, endoskeletal muscles.",[解]内骨骼的
endoskeleton,n. the internal skeleton; bony and cartilaginous structure (especially of vertebrates),n. 内骨骼\n[医] 内骨胳
endosmic,,"[医] 内渗的, 渗入的"
endosmometer,n. An instrument for measuring the force or amount of\n   endosmotic action.,内渗计
endosmose,n. Alt. of Endosmosis,n. (=endosmosis)内渗
endosmosis,"n. The transmission of a fluid or gas from without inward\n   in the phenomena, or by the process, of osmose.","n. 内渗, 细胞内浸透\n[化] 内渗"
endosmotic,a. Pertaining to endosmose; of the nature endosmose;\n   osmotic.,"a. [化]内渗的,透膜渗入的"
endosmotic equivalent,,[医] 内渗当量
endosoma,,红细胞浆质
endosome,,n. 内涵体
endosperm,n. nutritive tissue surrounding the embryo within seeds of flowering plants,n. 胚乳\n[医] [内]胚乳
endosperm nucleus,, 胚乳核
endospermic,"a. Relating to, accompanied by, or containing, endosperm."," [医]富胚乳的, 胚乳的"
endospermous,,[植]胚乳的
Endosphaera,,内生球吸虫属
Endosphaeraceae,,内球藻科
endosphere,,内球(指锈菌核仁)
Endosporae,,内生孢子亚门
endospore,n a small asexual spore that develops inside the cell of some bacteria and algae,n. [植]孢子内壁
endospore-forming bacteria,,[网络] 内生孢子形成细菌
Endosporeae,,内孢粘菌亚纲
endosporium,,n. [植]孢子内壁
endosporous,a. Having the spores contained in a case; -- applied to\n   fungi.,a. [植]孢子内壁
endosporulation,,内生孢子的产生
endostatin,, [医]内皮他丁
endostea,n vascular membrane that lines the inner surface of long bones,endosteum的复数
endosteal,"a. Relating to endostosis; as, endosteal ossification.","a. [解]位于骨内的,骨内膜的"
endosteal lamella,,[医] 骨内板
endosteally,,adv. endosteal的变形
endosteitis,,[医] 骨内膜炎
endosteoma,,内生骨瘤
endosternite,n. The part of each apodeme derived from the\n   intersternal membrane in Crustacea and insects.,n. [动]腹内骨
endosternites,plural of endosternite\nn. The part of each apodeme derived from the\n   intersternal membrane in Crustacea and insects.,(endosternite 的复数) n.[动]腹内骨
endosternum,,内腹板
endostethoscope,,[医] 食管内听心器
endosteum,n. vascular membrane that lines the inner surface of long bones,n. 骨内膜\n[医] 骨内膜
endostitis,,[医] 骨内膜炎
endostoma,n. A plate which supports the labrum in certain Crustacea.,"[医] 骨髓腔肿瘤, 内生骨瘤, 中心性骨瘤"
endostome,n. The foramen or passage through the inner integument of\n   an ovule.\nn. And endostoma., 内珠孔
endostomium,,内珠孔
endostosis,n. A process of bone formation in which ossification takes\n   place within the substance of the cartilage.,n. [医]软骨骨化
endostracum,,n. [动]壳内层
endostyle,"n. A fold of the endoderm, which projects into the blood\n   cavity of ascidians. See Tunicata.",n. [动]内柱
endosubtilysin,,[医] 枯草杆菌内溶素
endosulfan,,n. 硫丹(一种烈性杀虫剂)
endosymbiont,,[医] 细胞内共生生物
endosymbiosis,,n. [生]内共生
endosymbiotic,, 内共生的
endotcric bacterium,,[医] 内毒素杆菌
endotendineum,,[医] 腱内膜
endotenon,,[医] 腱内膜
endotergite,, 背内骨
endotergites,plural of endotergite,(endotergite 的复数)  背内骨
endotesta,,n. [植]内种皮
endothal,,草多索
endothall,,[化] 内氧草索; 环草索; 藻草灭
endotheca,"n. The tissue which partially fills the interior of the\n   interseptal chambers of most madreporarian corals. It usually consists\n   of a series of oblique tranverse septa, one above another.", 内墙; 内套
endothecium,n. The inner lining of an anther cell.,"n. 内层, 内皮"
endothelia,pl.  of Endothelium,"n. 内皮, 内种皮( endothelium的名词复数 ); [医]（单endothelium）内皮"
endothelial,a. of or relating to or located in the endothelium,a. 内皮的\n[医] 内皮的
endothelial cancer,,"[医] 内皮癌, 内皮瘤"
endothelial cells,,[医] 内皮细胞
endothelial cyst,,[医] 内皮囊肿
endothelial lepidoma,,[医] 皮内性里膜瘤
endothelial leukocyte,,[医] 内皮性白细胞
endothelial myeloma,,[医] 内皮[细胞]性骨髓瘤
endothelial phagocyte,,[医] 内皮噬细胞
endothelial symptom,,[医] [血管]内皮症状
endothelial system,,"[医] 内皮系统, 网状内皮系统"
