word,definition,translation
opengl,,abbr. Open Graphics Library一套三维图形处理库，也是该领域的工业标准
openhanded,s given or giving freely,a. 慷慨的
openhandedness,n. liberality in bestowing gifts; extremely liberal and generous of spirit,n. open-handed的变形
openhearted,s. freely communicative; candidly straightforward,"a. 坦率的, 慈善的, 和善的, 直率的"
openheartedly,,"adv. 胸怀博大地, 心胸宽广地"
openheartedness,, 肝胆
opening,n. an open or empty space in or between things\nn. a ceremony accompanying the start of some enterprise\nn. becoming open or being made open\nn. the first performance (as of a theatrical production),"n. 开始, 口子, 穴, 揭幕\na. 开始的"
opening a bank account,,[经] 开立银行存款户
opening a crossing,,[经] 取消(支票)划线
opening as account,,"[经] 开户, 开立帐户"
opening balance,,[经] 益初余额(结余)
opening balance account,,[经] 益初余额帐户(科目)
opening bank,,[经] (信用状)开证银行
opening bracket,,[计] 开括号
opening ceremony,,开幕式
opening charge,,[经] 开证费
opening contraction,,"[医] 断路收缩, 断电收缩"
opening corporation book,,[经] 开立公司帐簿
opening date,,[经] 开出日期
opening entry,,[经] 开始分录(记录)
opening file,,"[计] 开式文件, 打开文件"
opening for feed,,[化] 进料口
opening for vena cava,,[医] 腔静脉孔(膈)
opening forecast,,[经] 开盘预测
opening hours,," 图书馆开放时间, 书店营业时间"
opening in adductor magnus muscle,,[医] 大[内]收肌孔
opening in flat head,,[化] 平盖开孔
opening in head,,[化] 封头开孔
opening in shell,,[化] 壳体开孔
opening inventory,,[经] 期初存货
opening line,, 开缝线
opening mode crack,,[化] 张开型裂纹
opening move,, 开局着法
opening night,, （戏等）上演的第一夜
opening price,,[经] 开盘价格
opening quotation,,"[经] 开市行情, 开市价, 开盘"
opening rate,,[经] 开盘汇率
opening speech,,开幕词
opening statement of counsel,,[法] 辩护人所作的概述
opening stock,,[经] 期初存货
opening the bite,,[医] 增高Ж面
opening the books,,"[经] 开帐, 开立帐簿"
opening time,,n. 营业时间
opening to lesser sac,,"[医] 网膜孔, 温斯娄氏孔"
opening transaction,,[经] 开始交易
opening up,," 疏通, 打通, 开发矿山"
opening virtual array file,,[计] 打开虚拟数组文件
opening work in process inventory,,[经] 在制品期初存货
opening-up,,n. 对外开放
openings,"n an open or empty space in or between things\nn a ceremony accompanying the start of some enterprise\nn becoming open or being made open\nn the first performance (as of a theatrical production)\nn the act of opening something\nn opportunity especially for employment or promotion\nn the initial part of the introduction\nn a possible alternative\nn an aperture or hole that opens into a bodily cavity\nn a vacant or unobstructed space that is man-made\nn an entrance equipped with a hatch; especially a passageway between decks of a ship\nn a recognized sequence of moves at the beginning of a game of chess\nn the first of a series of actions\nv cause to open or to become open\nv start to operate or function or cause to start operating or functioning\nv become open\nv begin or set in action, of meetings, speeches, recitals, etc.\nv spread out or open from a closed or folded state\nv make available\nv become available\nv have an opening or passage or outlet\nv make the opening move\nv afford access to\nv display the contents of a file or start an application as on a computer",n. 开口；开幕；走向世界；空缺（opening的复数）
openly,r. in an open way,"adv. 公开地, 坦率地, 直率地, 公然地"
openmouthed,s with eyes or mouth open in surprise,"a. 张嘴的, 惊讶的"
openness,n. without obstructions to passage or view\nn. characterized by an attitude of ready accessibility (especially about one's actions or purposes); without concealment; not secretive,n. 公开；宽阔；率真
openning,,缺林地
opens,"n a clear or unobstructed space or expanse of land or water\nn where the air is unconfined\nn a tournament in which both professionals and amateurs may play\nn information that has become public\nv cause to open or to become open\nv start to operate or function or cause to start operating or functioning\nv become open\nv begin or set in action, of meetings, speeches, recitals, etc.\nv spread out or open from a closed or folded state\nv make available\nv become available\nv have an opening or passage or outlet\nv make the opening move\nv afford access to\nv display the contents of a file or start an application as on a computer",n. 打开；公开赛事；旷野（open的复数形式）
openshaw,, [人名] [英格兰人姓氏] 奥彭肖住所名称，来源于古英语，含义是“未用树篱围起来的+灌木林”(open+copse); [地名] [英国] 奥彭肖
openside plane,,[网络] 敞篷飞机
openwork,n. ornamental work (such as embroidery or latticework) having a pattern of openings,"n. 透孔织物, 透雕细工"
opepe,,[网络] 狄氏黄胆木；栗褐黄胆木
oper,,abbr. 古波斯语（等于O. Per.）
opera,n. a drama set to music; consists of singing with orchestral accompaniment and an orchestral overture and interludes\nn. a commercial browser\nn. a building where musical dramas are performed,n. 歌剧
opera bouffe,,n. 滑稽歌剧，谐歌剧; 笑剧
opera buffa,,"  滑稽喜歌剧,谐歌剧"
opera cloak,,n. （观剧或宴会时用的）夜礼服斗篷
opera comique,,[网络] 喜歌剧；法国喜歌剧；法国喜剧歌剧
opera company,,[网络] 香港歌剧院
opera glass,, 观剧镜; 小望远镜
opera glasses,,n. （观剧用的）小型双眼望远镜
opera hat,,n. 男用礼帽
opera hood,,n. 观剧用的女头巾
opera house,,n. 歌剧院
opera seria,,[意]悲歌剧
opera star,,[网络] 歌剧院明星；曲艺明星；歌剧明星
opera-glass,,n. 观剧用的小望远镜
opera-glass hand,,[医] 短指手(由慢性关节炎所致的指缩短)
opera-glasses,plural of opera-glass,(opera-glass 的复数) n. 观剧用的小望远镜
opera-goer,,n. 经常看歌剧的人
opera-goers,plural of opera-goer,(opera-goer 的复数) n. 经常看歌剧的人
opera-house,,n. 歌剧院
opera-houses,plural of opera-house,(opera-house 的复数) n. 歌剧院
operability,,[计] 可操作性\n[化] 操作性
operable,a. capable of being treated by surgical operation\ns. usable for a specific purpose,"a. 可操作的, 可实施的, 可手术治疗的\n[医] 可行手术的"
operae servorum et animalis,,[法] 奴隶及家畜使用权
operagoer,n a patron of the opera,n. 经常看歌剧的人
operagoing,,n. 经常看歌剧的人 (operagoer的变形)
operameter,"n. An instrument or machine for measuring work done,\n   especially for ascertaining the number of rotations made by a machine\n   or wheel in manufacturing cloth; a counter.","运转计, 运数计"
operand,n. a quantity upon which a mathematical operation is performed,"[计] 运算对象\n[经] 操作数, 运算数, 运算对象"
operand access,,[计] 操作数存取
operand address,,[计] 操作数地址
operand bus,,[计] 操作数总线
operand cache,,[计] 操作数高速缓存
operand call syllable,,[计] 操作数调用字节
operand coding format,,[计] 操作数编码格式
operand conversion,,[计] 操作数转换
operand delay time,,[计] 操作数延迟时间
operand description,,"[计] 运算对象描述, 操作对象描述"
operand descriptor,,[计] 操作对象描述符
operand descriptor register,,[计] 操作对象描述符寄存器
operand designation,,[计] 操作数指定
operand entry,,[计] 操作数人口
operand error,,"[计] 操作数误差, 操作数错误"
operand fetch instruction,,[计] 取操作数指令
operand fetch module,,[计] 取操作数功能块
operand field,,[计] 操作数段
operand field separator,,[计] 操作数段分隔符
operand format,,[计] 操作数格式
operand identification,,[计] 操作数标识
operand length,,[计] 操作数长度
operand page,,[计] 操作数页面
operand pair,,[计] 操作数对
operand queue,,[计] 操作数队列
operand register,,[计] 操作数寄存器
operand segment,,[计] 操作数段
operand stack,,[计] 操作数栈
operand storage,,[计] 操作数存储器
operand store,,[计] 操作数存储器
operand sublist,,[计] 操作数子表
operand sum,,[计] 操作数和
operand table,,[计] 操作数表
operand token,,"[计] 操作数令牌, 操作数记号"
operand value,,[计] 操作数值
operand vector,,[计] 操作数向量
operand word,,[计] 操作数字
operand-precision register,,[电] 算子精度暂存器
operandi,,a. （拉丁）运作的
operandi cacoethes,,"[医] 手术癖, 手术狂"
operands,n. a quantity upon which a mathematical operation is performed,n. [计] 操作数；[计] 操作对象；[计] 运算对象（operand的复数形式）
operanol,,n. 运算域
operant,s. having influence or producing an effect,"n. 发生作用之人或物, 工作之人或物\na. 动作的"
operant conditioning,, 操作性条件反射； 强化疗法
operantly,,adv. operant的变形
operaria,, [医]职虫（膜翅目）
operas,n. a drama set to music; consists of singing with orchestral accompaniment and an orchestral overture and interludes\nn. a commercial browser\nn. a building where musical dramas are performed,"n. 歌剧( opera的复数形式 ); 歌剧艺术, 歌剧业"
operate,"v. direct or control; projects, businesses, etc.\nv. handle and cause to function\nv. happen","v. 操作, 运转, 动手术, 活动"
operate class instruction,,[计] 操作类指令
operate current,,[电] 运用电流
operate memory,,[计] 操作存储器
operate miss,,[计] 操作失误
operate mode,,"[计] 运算方式, 操作方式"
operate on,,对...施手术
operate power,,[计] 操作功率
operate storage,,[计] 操作存储器
operate time,,"[计] 操作时间, 工作时间"
operate-oriented language,,[计] 面向操作的语言
operate-time characteristic,,[电] 运用时间特性
operated,"v direct or control; projects, businesses, etc.\nv perform as expected when applied\nv handle and cause to function\nv perform a movement in military or naval tactics in order to secure an advantage in attack or defense\nv happen\nv keep engaged\nv perform surgery on",a. 操作的
operated digit,,[计] 被操作数位
operated stack register,,[计] 操作栈寄存器
operates,"v direct or control; projects, businesses, etc.\nv perform as expected when applied\nv handle and cause to function\nv perform a movement in military or naval tactics in order to secure an advantage in attack or defense\nv happen\nv keep engaged\nv perform surgery on",v. 运转( operate的第三人称单数 ); 操作; 经营; 管理
operateur,,n. 强调物美价廉的经营者
operatic,a. of or relating to or characteristic of opera,"a. 歌剧的, 歌剧风格的"
operatic star,,[网络] 歌剧明星
operatically,,adv. 歌剧[风格] 地
operatics,plural of operatic\na. of or relating to or characteristic of opera,"(operatic 的复数) a. 歌剧的, 歌剧风格的"
operating,a. involved in a kind of operation,"a. 操作的, 工作的, 营业上的, 业务的, 关于收支的, 关于损益的, 外科手术的\n[机] 运转费用"
operating account,,"[经] 营业帐户, 营业帐目"
operating activities,,[经] 经营活动
operating advantage,,[化] 操作上的优点
operating agency,,"[经] 营业机构, 代销店"
operating agreement,,"[经] 作业协议, 经营协议"
operating and maintenance supplies,,[经] 修缮用品
operating assets,,[经] 营业资产
operating assets turnover,,[经] 营业资产周转率
operating bolt load,,[化] 操作螺栓载荷
operating book,,[经] 营业帐簿
operating bridge,,[化] 操作桥
operating budget,,"[经] 营业预算, 业务收支预算, 活动经费预算"
operating capability,, 管理能力
operating capacity,,[经] 营业(生产)能量
operating capital,,[经] 营业资本
operating cash balance,,[经] 营业现金余额
operating characteristic,,[化] 操作特性曲线
operating characteristic curve,,[化] 操作特性曲线\n[经] 营业特征曲线
operating coat,,[医] 手术衣
operating coil,,[电] 动作线圈
operating committee,,[经] 管理委员会
operating company,,[经] 营业公司
operating cost,,[化] 操作费; 操作费用; 生产费用; 运转成本\n[经] 营业成本
operating cost system,,[经] 作业区成本计算制度
operating costs,,"[经] 营业费用, 经营费用"
operating crew,,[化] 工作班
operating current,,[电] 工作电流
operating cycle,,"[化] 操作周期; 运转周期\n[经] 营业循环, 经营循环"
operating decision making,,[经] 营业决策
operating decisions,,"[经] 营业决策, 经营决策"
operating deficit,,[经] 营业亏损(赤字)
operating delay,,[计] 操作延迟时间
operating department,,"[经] 营业部门, 业务部门"
operating division,,"[经] 营业部门, 业务部门"
operating earning rate,,"[经] 营业资本收益率, 经营收益率"
operating earnings,,[经] 营业收益
operating ecpenditure,,[经] 营业支出
operating efficiency,,"[经] 营业效率, 经营效率"
operating expenditure and receipt,,[经] 营业收支
operating expense,,n. 营运成本\n[网络] 营业费用；事业费；经营费用
operating expense book,,[经] 营业费用帐簿
operating expense budget,,[经] 营业费用预算
operating expense ledger,,[经] 营业费用类帐
operating expenses,,[经] 营业费用
operating flexibility of tray,,[化] 塔板操作弹性
operating floor,,[化] 操作台
operating fluid,,[化] 工作液体
operating frequency,,[电] 动作频率
operating fund,,[经] 营业基金(资金)
operating gown,,[医] 手术衣
operating guide,,[化] 使用指南
operating handle,,[化] 操作手柄
operating holding company,,"[经] 营业持(控)股公司, 营业股权公司"
operating income,,[经] 营业收益
operating inferiority,,[经] 营业低劣
operating instruction,,[化] 使用说明书
operating instructions,,"[经] 营业细则, 操作规程"
operating irregularity,,[化] 工作事故
operating knob,,[机] 操作钮
operating lamp,,[医] 手术灯
operating lease,,[经] 经营性租赁
operating ledger,,"[经] 成本分类帐, 损益科目分类帐"
operating leverage,,"[经] 营业杠杆, 营业杠杆作用"
operating life,,[化] 工作寿命
operating line,,[化] 操作线
operating load,,[化] 工作负荷; 运转负荷
operating loan,,[经] 经营周转贷款
operating log,,[电] 作业志
operating losses,,[经] 营业损失
operating maintenance,,"[经] 经营修护, 小修"
operating maintenance procedure (OMP),,[化] 操作维修步骤; 操作维修规程
operating management,,[经] 经营管理
operating manual,,[化] 使用说明书
operating margin,,[经] 营业毛利
operating microscope,, 手术显微镜
operating mode,,[化] 工况
operating outlay,,[经] 业务费用
operating overalls,,[医] 手术外套
operating overload,,[电] 动作超载
operating panel,,[化] 控制板
operating performance,,[经] 营业(经营)实绩
operating performance ratio,,[经] 营业实绩比率
operating plan,,[经] 营业(经营)计划
operating platform,,[化] 控制台\n[经] 操作平台
operating point,,[化] 操作点
operating policies,,[经] 营业(经营)方针
operating position,,[化] 接通位置
operating post,,[化] 工作岗位
operating power,,[电] 动作功率
operating procedure,,"[经] 操作程序, 经营步骤"
operating profit,,[经] 营业利润
operating range,,[化] 运转范围
operating rate,,[经] 开工率
operating rate of capacity,,[经] 开工率
operating ratio,,[计] 机器运行比\n[经] 营业比率
operating ratio based upon revenues,,[经] 按收入总额计算的营业比率
operating receipt,,[经] 营业收入
operating record,,[化] 操作记录
operating report,,[经] 营业报告
operating report summsry,,[经] 营业简要报告
operating requirement,,[化] 使用要求
operating requirements,,[化] 使用要求
operating reserves,,[经] 营业准备
operating results,,[经] 营业成果
operating revenue,,[经] 营运收益
operating revenue deductions,,[经] 营业收入减除数(扣除数)
operating risks,,[经] 作业风险
operating rod,,[电] 动作杆
operating room,,[化] 操纵室\n[医] 手术室
operating rules,,[法] 操作规程
operating schedule,,[化] 工作时间表
operating section,,[经] 营业部份
operating specification,,[计] 操作说明书
operating speed,,[化] 工作速度; 运转速度
operating statement,,"[经] 经营报表, 营业损益表"
operating status,,[计] 操作状态
operating steps,,[化] 操作步骤
operating stress,,[化] 工作应力
operating supplies,,[经] 营业用品(物料)
operating surgeon,,[网络] 可控外科术
operating surplus,,"[经] 营业盈余, 营业公积"
operating system,,操作系统\n[计] 操作系统
operating system component,,[计] 操作系统的组成部分
operating system supervisor,,[电] 操作系统监督器
operating table,,[法] 手术台
operating temperature,,[电] 动作温度
operating temperature range,,[电] 动作温度范围
operating temperature range (OTR),,[化] 操作温度范围
operating test,,[化] 操作试验
operating theater,, 手术室
operating theatre,, 手术室
operating time,,[计] 算题时间
operating transaction,,[经] 营业交易(事项)
operating voltage,,[化] 工作电压
operating(instruction) manual,,[化] 操作说明书
operating-differential subsidy,,[经] 经营差异津贴
operating-mode factor,,[电] 动作模型因数
operating-performance income statement,,[经] 营业实绩收益表
operating-table,,n. 手术台
operation,n. the state of being in effect or being operative\nn. a business especially one run on a large scale\nn. a planned activity involving many people performing various actions\nn. (computer science) data processing in which the result is completely specified by a rule (especially the processing that results from a single instruction),"n. 操作, 动作, 手术, 运算, 作用, 业务\n[计] 运算"
operation (working)drawing,,[化] 加工图
operation address instruction,,[计] 操作地址指令
operation address register,,[计] 操作地址寄存器
operation analysis,,"[经] 营业分析, 操作分析"
operation and maintenance,,[化] 使用和维护
operation blank,,[计] 空操作
operation board,,[化] 操作盘
operation Bonnet's,,[医] 邦内氏手术(眼球摘除术)
operation buffer,,[计] 操作缓冲器
operation building,,[化] 操纵间
operation capacity,,"[经] 营业能力, 营业量, 工作量"
Operation Chaos,"Injecting that time-honored, sauce-for-the-goose principle into 2008 democrat politics, talk show host Rush Limbaugh goaded Texas and Ohio Republicans to cross over and cast their primary ballots for Hillary. In the hope of narrowing the lead amassed by Barack Obama and perpetuating a bitter democrat fracas, thousands of loyal Republicans held their collective nose and rallied to do the unthinkable -- vote for a <expletive deleted> Clinton.\r\n\r\nAnd was it ever successful!\r\n\r\nJust as Limbaugh, red-faced and pounding the desk with laughter, was reveling at the tumult he had single-handedly incited, several networks began broadcasting scathing, hate-filled, and anti-American sermon excerpts of Obama's mentor, the Farakahnesque black-racist bigot Jeremiah Wright of the Trinity United Church of Christ in Chicago.\r\n\r\nThen all hell broke loose.\r\n\r\nObama, with the wheels of ""hope"" coming off his wagon of ""change,"" was forced into damage-control mode to stop his plummeting poll numbers. Threatened with a return to square one as the pre-post-racial candidate, he bobbed, he weaved, he feinted ... but he resolutely refused to repudiate his beloved pastor. And (off camera) Hillary cheered.\r\n\r\nNow they're in a real pickle. The democrat electorate, like schmucks duped by the [barnum effect], chose an unvetted nominee with a snowball's chance in Kenya of winning the general election. But if the party's Superdelegates override the voters in the hope of a November win, many blacks will surely revolt and assure a democrat defeat.\n> A classic pincer movement, Limbaugh's Operation Chaos ensnared Democrats in a battle pitting the politics of genitalia against the politics of skin pigmentation.\n> Thanks to Operation Chaos, whoever wins, Democrats lose.\n",
operation chart,,[计] 操作图
operation check,,[计] 操作校验
operation code,,"[计] 操作码\n[经] 操作码, 运算码"
operation code field,,[计] 操作码字段
operation commutator,,[计] 操作分配器
operation console,,[电] 操作控制台
operation continuous,,[化] 连续操作
operation control,,"[计] 操作控制器; 运算控制器\n[经] 业务管理, 经营管理, 作业控制"
operation control board,,[化] 操作控制板
operation control console,,[计] 操作控制台
operation control language,,[计] 操作控制语言
operation control panel,,[计] 操作控制板
operation control statement,,[计] 操作控制语句
operation control switch,,[计] 操作控制开关
operation control system,,[计] 操作控制系统
operation control unit,,[计] 运算控制器
operation control(analysis),,[化] 操作控制; 操作控制分析
operation cost,,"[经] 营业成本, 经营成本, 业务成本"
operation cost system,,"[经] 营业成本(经营成本,业务成本)制度"
operation count,,[计] 操作计数
operation cycle,,[计] 操作周期
operation data type,,[计] 操作数据类型
operation declaration,,"[计] 操作说明, 运算说明"
operation decoder,,[计] 操作译码器
operation definition,,[计] 运算定义
Operation Desert Storm,,[网络] 沙漠风暴行动；沙漠风暴作战；沙漠风暴任务
operation expression,,[计] 运算表达式
operation field,,[计] 操作字段
operation flowchart,,[计] 操作流程图
operation funds,,[经] 营业(经营)资金
operation guidance,,[计] 操作管理
operation guide computer,,[计] 制导计算机
operation in three shifts,,[化] 按三班操作
operation inspection,,[化] 操作检查
operation inspection log,,[化] 操作检查记录
operation instruction,,[计] 操作指令\n[化] 生产指导
operation interface command,,[计] 操作接口命令
operation irregularity,,[化] 工作事故
operation Jaboulay's,,[医] 雅布累氏手术(股盆部分切断术)
operation job card,,"[经] 工件卡, 施工卡片, 派工卡"
operation level,,[计] 操作级
operation life,,[化] 工作寿命
operation list,,[经] 业务(作业)目录
operation load,,[化] 操作载荷
operation manager,,[计] 操作管理员
operation manual,,[计] 操作指南; 操作手册\n[化] 操作手册
operation memorandum,,[计] 操作备忘录
operation mistake,,[计] 操作错误\n[化] 操作错误
operation mode,,[计] 操作方式
operation net,,[计] 操作网
operation note,,[计] 操作记录
operation notice,,[计] 操作说明
operation number,,[电] 运算数目
operation Oberst's,,[医] 奥伯斯特氏手术(治腹水)
operation of law,,"[法] 法律的实施, 法律的运用"
operation overhead,,[计] 操作开销
operation panel,,[计] 操作面板\n[化] 操作台
operation parameter,,[化] 使用参数
operation part,,[计] 操作部分
operation phase,,[经] 营运阶段
operation pipeline,,[计] 操作流水线
operation planning,,[计] 操作计划
operation policy,,[经] 营业(经营)方针
operation process chart,,[化] 操作程序图\n[经] 运行步序图表
operation processing,,[计] 操作处理
operation protocol data unit,,[计] 操作协议数据单元
operation rate,,[化] 运行率\n[经] 设备运转率
operation record,,[计] 操作记录\n[化] 运转记录
operation register,,[计] 操作寄存器
operation requirement,,"[计] 操作要求, 运行条件"
operation research and synthesis,,[经] 经营业务的综合研究
operation retry,,"[计] 操作重算, 操作重试"
operation revenue,,[经] 营业收入
operation schedule,,"[经] 作业(工作)计划表, 作业(工作)程序表"
operation scheduling,,[计] 作业计划
operation sequence,,[经] 操作(运算)程序
operation sequence control,,[计] 操作序列控制
operation sheet,,"[计] 运算卡片, 操作卡片\n[化] 操作卡片; 操作说明书"
operation signal (O/S),,[化] 操作信号
operation specifications,,[化] 使用说明书
operation speed,,[电] 运转速度
operation stack register,,[计] 操作栈寄存器
operation staff,,[计] 操作人员
operation statement,,"[经] 营业表, 经营情况表"
operation storage,,[计] 操作存储器
operation study,,"[经] 作业研究, 操作培训"
Operation Sundevil,,[计] 打击计算机罪案活动
operation supervisor,,"[计] 操作管理程序, 操作主管人"
operation symbol,,"[计] 操作符号, 运算符号"
operation system,,[计] 业务系统; 运行系统
operation system function,,[计] 操作系统功能
operation system management,,[计] 操作系统管理
operation table,,[计] 操作表\n[医] 手术台
operation test,,[计] 运行试验\n[化] 操作试验
operation testing,,"[计] 操作试验, 运行试验"
operation threshold,,[计] 运行阈值
operation time,,[计] 运算时间; 操作时间
operation time-limit system,,"[计] 限时工作方式, 限时操作系统"
operation token,,[计] 运算标志
operation unit,,[经] 操作单位
operation use time,,[计] 有效工作时间
operation voltage,,[电] 动作电压
operation word,,[计] 操作字
operation wound,,[医] 手术创伤
operation-control system,,"[经] 经营管理系统, 作业控制系统"
operation-planning system,,[经] 业务(作业)计划体系(系统)
operational,a. pertaining to a process or series of actions for achieving a result\na. (military) of or intended for or involved in military operations\ns. being in effect or operation,"a. 操作的, 运作的\n[法] 操作上的, 业务上的, 可起作用的"
operational accounting,,"[经] 经营会计学, 管理会计学"
operational action,,"[经] 作业行动, 操作行动"
operational address instruction,,[计] 功能地址指令
operational address register,,[计] 操作地址寄存器
operational amplifier,,[计] 运算放大器
operational analysis,,[计] 运算分析
operational analysis technique,,[计] 操作分析技术
operational announcing system,,[计] 操作通知系统
operational approach,,[计] 操作方法
operational auditing,,[经] 业务审计
operational budgeting,,[经] 经营预算的编制
operational capacity,,[化] 操作能力
operational casualty,,[网络] 操作伤亡
operational cell,,[网络] 操作单元
operational center,,[计] 操作中心
operational character,,"[计] 操作符, 运算符"
operational characteristic,,[计] 操作特性
operational characteristics,,"[经] 营业特点, 经营特点"
operational check,,[计] 操作校验
operational circuit,,[计] 运算电路
operational code,,[计] 操作码
operational command,,[法] 实施令
operational condition,,"[计] 操作条件, 运行条件"
operational console,,[化] 控制台
operational control,,[经] 经营控制
operational control system,,[计] 操作控制系统
operational control unit,,[计] 操作控制设备\n[化] 操作控制设备
operational cost,,"[化] 操作费; 操作费用\n[经] 经营成本, 营业成本"
operational cost control,,"[经] 经营(营业)成本管理, 经营(营业)成本控制"
operational damage,,[网络] 操作损坏
operational data,,[计] 操作数据
operational defect,,[化] 操作上的缺点
operational delay,,[计] 操作延迟
operational differential amplifier,,[电] 运算微分放大器
operational econometric model,,[经] 营运经济计量模型
operational efficiency,,[经] 经营效率
operational element,,[计] 运算元素
operational environment,,[计] 操作环境
operational environment software,,[计] 操作环境软件
operational expenditure,,[法] 业务费用
operational failure,,[化] 运转故障
operational fatigue,,[医] 空战疲劳
operational flowchart,,[计] 操作流程图
operational indicator,,"[经] 业务指标, 经营指标"
operational key,,[计] 操作键
operational label,,[计] 操作标号
operational life proof cycle,,[计] 使用寿命保证周期
operational life span,,[计] 使用寿命
operational maintenance,,[计] 运行维护
operational method,,[计] 运算方法
operational mode,,[计] 运算方式
operational model,,[计] 操作模型
operational multiplier,,[计] 运算乘法器
operational order,,[计] 操作指令
operational order of evaluation,,[计] 求值的运算顺序
operational parameter,,[计] 工作参数
operational performance,,[计] 运算性能
operational phase,,"[计] 操作阶段\n[经] 经营阶段, 运行阶段"
operational principle,,"[计] 工作原理, 操作原理"
operational process,,[计] 操作过程
operational profile,,[计] 操作概貌
operational program,,"[计] 操作程序, 运算程序\n[化] 使用方案"
operational readiness,,[电] 运算迅速
operational relay,,[计] 运算继电器
operational reliability,,"[计] 工作可靠性, 运行可靠性\n[化] 工作可靠性; 使用可靠性"
operational report,,[计] 运行报告
operational research,,[经] 运筹学
operational reserve,,[经] 营业准备
operational safety,,[计] 操作可靠性
operational scanning recognition,,[计] 操作扫描识别
operational scheduling,,[机] 作业准备日程
operational scheme,,[化] 使用方案
operational semantics,,[计] 操作语义
operational sequential diagram,,[计] 操作顺序图
operational sign,,[计] 运算符号
operational site,,[化] 工作场所
operational software,,"[计] 操作软件, 系统软件"
operational specification,,"[计] 操作说明书, 操作功能描述"
operational speed,,[计] 运算速度
operational staff,,[法] 执行人员
operational stand-by program,,[计] 备用操作程序
operational standard cost,,"[经] 营业标准成本, 作业标准成本"
operational standby program,,[电] 备用操作程序
operational stop instruction,,[计] 运算停止指令
operational storage,,[计] 操作存储器
operational suitability test,,[化] 运转适应性试验
operational support,,[计] 运行支援
operational symbol,,[计] 运算符号
operational system management,,[计] 操作类型应用
operational unit,,[计] 操作部件
operational use time,,"[计] 有效操作时间, 有效工作时间"
operational variable,,[化] 操作变量
operational word,,[计] 操作字
operationalism,n (philosophy) the doctrine that the meaning of a proposition consists of the operations involved in proving or applying it,(=operationism)操作主义
operationalist,a of or relating to or espousing operationalism, 操作主义者
operationalistic,,a. operationalism的变形
operationalization,, 操作化
operationalize,,"vt.使用于操作,使开始运转,实施"
operationalized,past participle of operationalize,"(operationalize 的过去分词) vt.使用于操作,使开始运转,实施"
operationalizing,-ing form of operationalize,"(operationalize 的现在分词) vt.使用于操作,使开始运转,实施"
operationally,r. in respect to operation,运作上\n操作上
operationism,, 操作主义
operations,n. financial transactions at a brokerage; having to do with the execution of trades and keeping customer records,n. 运作；运营；业务操作（operation的复数）
operations area,,[化] 操作台
operations flowchart,,[化] 操作程序图
operations research,,"n. <美>作业研究, 运筹学"
operations room,, 设备控制室
operations statement,,"[经] 营业报表, 经营报表"
operatise,,vt.<主英>=operatize
operatist,,[网络] 操作员
operative,a. being in force or having or exerting force\ns. effective; producing a desired effect,"a. 动作的, 运转的, 有效的, 关键的, 手术的\nn. 技工, 侦探"
operative actual,,[医] 手术死亡率
operative algorithm,,[计] 操作算法
operative cholangiography,,[医] 手术时胆管造影术
operative constraint,,[计] 有效约束
operative dentistry,,[医] 牙外科学
operative error,,[化] 主观性错误; 人为误差
operative fact,,[法] 发生效力的事实
operative field,, [医]手术野
operative limits,,[计] 操作极限
operative mistake,,[法] 执行中的错误
operative mode,,"[计] 操作方式, 工作状态"
operative myxedema,,[医] 甲状腺切除后粘液水肿
operative norm,,"[法] 行动准则, 行为规范, 执行标准"
operative part of a deed,,[法] 契据的履行部分
operative sursery,,[医] 腔道外科(如口腔、阴道、肛门等)
operative treatment,,[医] 雌激素疗法
operative weldability,,[化] 操作工艺性; 焊接操作工艺性
operative words,,"[法] 有法律效力的词, 重要的词"
operatively,r. in a manner to produce an effect,adv. operative的变形
operativeness,,n. operative的变形
operatives,n. a person secretly employed in espionage for a government\nn. someone who can be employed as a detective to collect information,n. 工作人员( operative的复数形式 ); （尤指）体力劳动者; 密探; （尤指政府的）特工人员
operatize,,vt. 编成歌剧
operatized,,vt. 编成歌剧
operato,, [医]手术者，操作人员
operator,n. (mathematics) a symbol or function representing a mathematical operation\nn. an agent that operates some apparatus or machine\nn. someone who owns or operates a business\nn. a speculator who trades aggressively on stock or commodity markets,"n. 操作员, 行家, 经纪人, 算子, 运算符\n[计] 运算符"
operator access,,[计] 操作员存取
operator applied occurrence,,[计] 运算符应用性出现
operator class,,[计] 运算符分类
operator command,,[计] 操作员命令
operator command language,,[计] 操作员命令语言
operator communication,,[计] 操作员通信
operator console,,[计] 操作员控制台
operator console facility,,[计] 操作员控制台设备
operator control address,,[计] 操作员控制地址
operator control command,,[计] 操作员控制命令
operator control element,,[计] 操作员控制单元
operator control function,,[计] 操作员控制功能
operator control language,,[计] 操作员控制语言
operator control language command,,[计] 操作员控制语言命令
operator control panel,,[计] 操作员控制台面板
operator control station,,[计] 操作员控制站
operator control system,,[计] 操作员控制系统
operator control table,,[计] 操作员控制表
operator display terminal,,[计] 操作员显示终端协议
operator domain,,[计] 算子域
operator dominance,,"[计] 算符优势, 算子优势"
operator equation,,[计] 算子方程
operator exception code,,[计] 运算异常代码
operator field,,[计] 算符字段
operator function,,[计] 算子函数
operator gene,,[化] 操纵基因
operator grammar,,[计] 算符文法
operator guidance code,,[计] 操作员引导码
operator guide,,[计] 操作员指南
