word,definition,translation
nitrification inhibitor,,[化] 硝化抑制剂
nitrification inhibitors,,[化] 硝化抑制剂
nitrified,imp. & p. p. of Nitrify,"v. 使与氮化合, 用氮饱和, 硝化( nitrify的过去式和过去分词 )"
nitrifier,n. An agent employed in nitrification.,"n. 氮化物, [微生物]硝化细菌"
nitrifies,"v convert into nitric acid, nitrous acid, or nitrate, especially with the action of nitrobacteria\nv treat with nitrogen or a nitrogen compound\nv treat (soil) with nitrates","v. 使与氮化合, 用氮饱和, 硝化( nitrify的第三人称单数 )"
nitrify,"v. convert into nitric acid, nitrous acid, or nitrate, especially with the action of nitrobacteria\nv. treat with nitrogen or a nitrogen compound\nv. treat (soil) with nitrates","vt. 使与氮化合, 用氮饱和, 硝化"
nitrifying,"v convert into nitric acid, nitrous acid, or nitrate, especially with the action of nitrobacteria\nv treat with nitrogen or a nitrogen compound\nv treat (soil) with nitrates",[医] 硝化的
nitrifying bacteria,,[化] 硝化菌; 硝化细菌\n[医] 硝化菌
nitrifying ferment,,[医] 硝化酶
nitrifying organisms,,[医] 硝化菌
nitril,n any of a class of organic compounds containing the cyano radical -CN,n. [化]腈
nitrilase,,腈水解酶
nitrile,n. any of a class of organic compounds containing the cyano radical -CN,n. [化]腈
nitrile base,,[化] 叔胺
nitrile grouping,,[化] 氰基; 腈基
nitrile of phenylglycine,,[化] 苯氨基乙腈
nitrile oil 101,,[化] 腈油101
nitrile oxide,,[化] 氧化腈
nitrile rubber,,[化] 丁腈橡胶
nitrile rubber adhesive,,[化] 丁腈橡胶胶粘剂
nitrile silicone,,[化] 氰硅油
nitrile silicone rubber,,[化] 腈硅橡胶
nitriles,plural of nitrile\nn. any of a class of organic compounds containing the cyano radical -CN,(nitrile 的复数) n.[化]腈
nitrilo-,,[化] 次氨基; 次氮基
Nitrilon,,[化] (商)腈纶; 聚丙烯腈纤维
nitrilotriacetate,,[化] 次氨基三乙酸酯
nitrilotriacetic acid,,[机] 氮三乙酸
nitrilotriacetic acid(NTA),,[化] 次氨基三乙酸; 托立龙A
nitrilotris(methylene phosphonic acid),,[化] 次氨基三(亚甲基膦酸)
nitrilotrisulfonic acid,,[化] 次氨基三硫酸
nitrin,,[化] 尼特灵; 2-氨基苯甲醛苯腙
nitrine,,[化] 叠氮
nitris,,[医] 亚硝酸盐
nitrite,n. the radical -NO2 or any compound containing it (such as a salt or ester of nitrous acid),n. 亚硝酸盐\n[化] 亚硝酸盐(或酯)
nitrite bacterium,, 亚硝酸细菌
nitrite liquor,,[化] 亚硝碱液
nitrite lye,,[化] 亚硝碱液
nitrite nitrogen,,[化] 亚硝态氮; 亚硝酸盐中的氮
nitrites,plural of nitrite\nn. the radical -NO2 or any compound containing it (such as a salt or ester of nitrous acid),(nitrite 的复数) n. 亚硝酸盐\n[化] 亚硝酸盐(或酯)
nitrito-,,[化] 亚硝酸; 亚硝酸基
nitritocobalamin,,(亚)硝(酸)钴胺素
nitritoid,,[医] 亚硝酸盐样的
nitritoid crisis,,"[医] 亚硝酸盐样危象, 亚硝酸盐样综合征"
nitritoid reaction,,[医] 亚硝酸盐样反应
nitritoid shock,,[医] 亚硝酸盐样休克
nitritoid syndrome,,"[医] 亚硝酸盐样综合征, 亚硝酸盐样危象"
nitritoidism,,"[医] 亚硝酸盐样危象, 过敏性样危象"
nitrituria,,[医] 亚硝酸盐尿
nitrituria balance,,[医] 亚硝酸盐尿平衡
nitrizing,,"渗氮, 氮化法"
nitro,,n. 硝基
nitro derivatives,,[机] 硝基衍生物
nitro dye,,[化] 硝基染料
nitro dyes,,[化] 硝基染料
nitro explosive,,[机] 硝基炸药
nitro group,, 硝基
nitro-," A combining form or an adjective denoting the presence of\n   niter.\n A combining form (used also adjectively) designating certain\n   compounds of nitrogen or of its acids, as nitrohydrochloric,\n   nitrocalcite; also, designating the group or radical NO2, or its\n   compounds, as nitrobenzene.","pref. 硝基, 硝基化\n[化] 硝基"
nitro-2-furancarboxylic acid,,[化] 硝基-2-呋喃羧酸; 硝基焦粘酸
nitro-aci-nitro tautomerism,,[化] 硝基-酸硝基互变异构
nitro-alpha-furancarboxylic acid,,[化] 硝基焦粘酸; 硝基-α-呋喃羧酸
nitro-amine,,[化] 硝胺\n[医] 硝[基]胺
nitro-aniline,,[医] 硝基苯胺
nitro-anisol,,[医] 硝基茴香醚
nitro-chalk,,[化] 钾铵硝石; 白垩硝(商名)
nitro-compound,,[化] 硝基化合物
nitro-cotton,,[化] 硝化棉; 硝化纤维素
nitro-dextrin,,[化] 硝化糊精
nitro-enamel paint,,"[医] 硝化瓷漆, 硝化搪瓷"
nitro-erythritol,,[化] 硝化赤藓醇; 丁四醇四硝酸酯
nitro-glycerol,,[化] 硝化甘油
nitro-group,,[化] 硝基
nitro-hydrocellulose,,[化] 硝基水化纤维素
nitro-hydrocinnamic acid,,[化] 硝基氢化肉桂酸
nitro-metals,,[机] 硝基金属
nitro-muriatic acid,,[化] 王水
nitro-naphthalene-disulfonic acid,,[化] 硝基萘二磺酸
nitro-naphthalene-monosulfonic acid,,[化] 硝基萘磺酸; 硝基萘一磺酸
nitro-naphthalene-sulfonic acid,,[化] 硝基萘磺酸
nitro-nitroso,,[化] 硝基-亚硝基
nitro-paraffin,,[化] 硝基烷烃
nitro-pentaerythrite,,[化] 季戊四醇硝酸酯; 季戊四醇四硝酸酯
nitro-phenyl isocyanate,,[化] 异氰酸硝基苯酯
nitro-powder,,n. 硝化火药
nitro-styrene,,[化] 硝基苯乙烯
nitro-sugar,,[化] 硝化糖
nitro-sugars,,"[医] 硝化糖类, 硝基糖类"
nitro-sulfonic acid,,[化] 硝基磺酸; 亚硝基硫酸
nitro-sulfuric acid,,[化] 混酸(浓硝酸和浓硫酸的混合物)
nitro-tert-butane,,[化] 硝基叔丁烷
nitro-trichloromethane,,[化] 硝基三氯代甲烷
nitroacetanilide,,[化] 硝基乙酰苯胺
nitroacetic acid,,[化] 硝基乙酸
nitroacid,,[化] 硝基酸
nitroalcohol,,硝基醇
nitroalizarin,,硝基茜素
nitroalkane,,[化] 硝基烷
nitroamine,,硝胺
nitroaniline,,n. [化] 硝基苯胺
nitroanisole,,硝基茴香醚
nitroanthracene,,[化] 硝基蒽
nitroanthraquinone,,[化] 硝基蒽醌
nitroanthraquinone sulfonic acid,,[化] 硝基蒽醌磺酸
nitroaromatic,,硝基芳香化合物
nitroazobenzene,,[化] 硝基偶氮苯
Nitrobacter,n rod-shaped soil bacteria,[医] 硝化菌属
Nitrobacteraceae,,硝化桿菌科
nitrobacteria,n soil bacteria that convert nitrites to nitrates,n. 硝化细菌
Nitrobacteriaceae,n usually rod-shaped bacteria that oxidize ammonia or nitrites: nitrobacteria,[医] 硝化菌科
Nitrobacterieae,,[医] 硝化菌亚科
nitrobacterium,n any of the bacteria in the soil that take part in the nitrogen cycle; they oxidize ammonium compounds into nitrites or oxidize nitrites into nitrates,[医] 硝化菌
nitrobarbituric acid,,[化] 硝基巴比土酸
nitrobarite,,[化] 钡硝石
nitrobenzal-acetophenone,,[化] 硝基亚苄基乙酰苯
nitrobenzaldehyde,,[化] 硝基苯甲醛
nitrobenzamide,,[化] 硝基苯甲酰胺
nitrobenzanilide,,[化] 硝基苯甲酰苯胺
nitrobenzene,n. a poisonous oily water-soluble liquid used as a solvent and in the manufacture of aniline,n. 硝基苯\n[化] 硝基苯
nitrobenzene azonaphthol,,[化] 硝基苯偶氮萘酚
nitrobenzene azosalicylic acid,,[化] 硝基苯偶氮水杨酸; 茜素黄G
nitrobenzene process,,[化] (润滑油的)硝基苯提取过程
nitrobenzene sulfonyl chloride,,[化] 硝基苯磺酰氯
nitrobenzene thiocyanate,,[化] 硫氰酸硝基苯酯
nitrobenzidine,,[化] 硝基联苯胺
nitrobenzimidazole,,硝基苯并咪唑
nitrobenzoate,,硝基苯甲酸盐
nitrobenzol,n. Alt. of Nitrobenzole,[化] 硝基苯\n[医] 硝基苯
nitrobenzonitrile,,[化] 硝基苯甲腈
nitrobenzophenone,,[化] 硝基苯基·苯基酮; 硝基苯基·苯基甲酮
nitrobenzoquinone,,[化] 硝基苯醌
nitrobenzoyl chloride,,[化] 硝基苯甲酰氯
nitrobenzoylazochromotropic acid,,"[化] 硝基苯偶氮-1,8-二羟基-3,6-二磺酸"
nitrobenzyl,,[化] 硝基苄基
nitrobenzyl acetate,,[化] 乙酸硝基苄酯
nitrobenzyl alcohol,,[化] 硝基苄醇
nitrobenzyl chloride,,[化] 硝基苄基氯
nitrobenzyl cyanide,,[化] 硝基苄腈
nitrobid,,硝酸甘油
nitrobin,,"[医] 癌得平, 氧[化]氮芥(商品名)"
nitrobin hydrochloride,,[化] 盐酸氧氮芥
nitrobiphenyl,,[化] 硝基联苯
nitroblue tetrazolium(NBT),,[化] 氮蓝四唑
nitrobromoform,,[化] 溴化苦; 硝基溴仿; 三溴硝基甲烷
nitrobrucine tests,,[医] 硝酸马钱子硷试验(检维生素C)
nitrobruciquinone hydrate,,[化] 卡可西灵
nitrobutandiol,,[化] 硝基丁二醇
nitrobutane,,[化] 硝基丁烷
nitrocalcite,"n. Nitrate of calcium, a substance having a grayish\n   white color, occuring in efforescences on old walls, and in limestone\n   caves, especially where there exists decaying animal matter.", 钙硝石
nitrocaptax,,[化] 6-硝基-2-巯基苯并噻唑
nitrocarbamate,,[化] 硝氨基甲酸酯
nitrocarbol,n. See Nitromethane.,[化] 硝基甲烷
nitrocarbonate,,[化] 硝基碳酸盐
nitrocarbonitrate,,硝基碳酸硝酸复合物
nitrocarburizing,,气体碳氮共渗; 渗碳氮化
nitrocellulose,n a nitric acid ester; used in lacquers and explosives,n. 硝化纤维\n[化] 硝酸纤维素
nitrocellulose dope,,[化] 透布油
nitrocellulose enamel,,[化] 硝基瓷漆
nitrocellulose filter,,[建] 硝基纤维过滤膜
nitrocellulose finish,,[化] 硝化纤维素涂饰剂; 硝纤涂饰剂
nitrocellulose lacquer,,[化] 硝基漆
nitrocellulose putty,,[化] 硝基腻子
nitrocellulose silk,,[化] 硝化纤维(人造)丝
nitrocellulose varnish,,[化] 硝基清漆; 清喷漆
nitrocementation,,碳氮共渗
nitrochalk,,n. 白垩硝
nitrochlorobenzene,,硝基氯(代)苯
nitrochloroform,n a heavy colorless insoluble liquid compound that causes tears and vomiting; used as a pesticide and as tear gas,n. [化] 三氯硝基甲烷
nitrochloromethane,,[网络] 硝基氯甲烷
nitrochlorophenol,,[化] 硝基氯苯酚
nitrocinnamic acid,,[化] 硝基肉桂酸
nitrocobalamin,,硝钴胺
nitrococcus,,亚硝化菌
nitrocolors,,含硝基生色料团化合物
nitrocompound,,硝基化合物
nitrocotton,n a nitric acid ester; used in lacquers and explosives,n. [军]强棉药
nitrocresol,,[化] 硝基甲酚; 硝基甲苯酚
nitrocumene,,[化] 硝基枯烯; 3-硝基-1-异丙苯; 硝基异丙苯
nitrocyclohexane,,[化] 硝基环己烷
nitrocymene,,[化] 硝基伞花烃; 硝基异丙甲苯
Nitrocystis,,硝化囊菌属
nitrodan,,[化] 硝丹; 硝丹宁
nitrodextrin,,硝化煳精
nitrodextrose,,[医] 硝酸葡萄糖
nitrodicthylaniline,,硝基二乙基苯胺
nitrodiethylaniline,,[化] 硝基二乙基苯胺
nitrodimethylaniline,,硝基二甲基苯胺
nitrodiphenylamine,,硝基二苯胺
nitrodiphenylmethane,,硝基二苯基甲烷
nitrodope,,[化] 硝化涂料
nitroenamel,,硝基磁漆
nitroerythrite,,[化] 硝化赤藓醇
nitroerythrol,,[医] 硝酸赤藓醇
nitroethane,,[化] 硝基乙烷
nitroethylene,,硝基乙烯
nitroexplosive,,硝化火药
nitrofen,,除草醚
nitroferrocyanic acid,,[医] 亚硝基铁氰酸
nitroferroin,,[化] 硝基邻菲咯啉亚铁离子
nitroferron,,硝基亚铁灵
nitrofication process,,[化] 硝化法
nitrofluorene,,[化] 硝基芴
nitroform,"n. A nitro derivative of methane, analogous to chloroform,\n   obtained as a colorless oily or crystalline substance, CH.(NO2)3, quite\n   explosive, and having well-defined acid properties.","硝仿, 三硝基甲烷"
nitroformaldehyde phenylhydrazone,,[化] 硝基甲醛苯腙
nitrofungin,,氯硝基苯酚
nitrofural,,[化] 呋喃西林; 硝呋醛
nitrofuran,n derivative of furan used to inhibit bacterial growth,"n. [药]硝基呋喃,呋喃西林"
nitrofurantion,,"[医] 硝基呋喃妥英, 呋喃妥英, 呋喃丹啶(尿路杀菌药)"
nitrofurantoin,n. derivative of nitrofuran used as an antibacterial medicine (trade name Macrodantin) effective against a broad range of Gram-positive and Gram-negative bacteria; used to treat infections of the urinary tract,"n. 呋喃咀啶, 呋喃妥英"
nitrofurazone,,[化] 硝呋醛; 呋喃西林
nitrofurazone Ointment,,[医] 呋喃西林软膏
nitrofurzone,,"[医] 呋喃西林, 5-硝基-2-呋喃醛缩氨脲(局部杀菌药)"
nitrogelatin,n. An explosive consisting of gun cotton and camphor\n   dissolved in nitroglycerin.,[化] 胶质代那买特
nitrogen,n. a common nonmetallic element that is normally a colorless odorless tasteless inert diatomic gas; constitutes 78 percent of the atmosphere by volume; a constituent of all living tissues,n. 氮\n[化] 氮N-2
nitrogen acid anhydride,,[建] 五氧化二氮
nitrogen balance,,[化] 氮平衡\n[医] 氮平衡
nitrogen benzide,,[化] 偶氮苯
nitrogen bridge,,[化] 氮桥
nitrogen charge,,[机] 充氮
nitrogen chlorides,,[机] 氮的氯化物
nitrogen cycle,,[医] 氮循环
nitrogen degradation,,[化] 氮降解; 土壤中氮降解
nitrogen dioxide,,[化] 二氧化氮\n[医] 二氧化氮
nitrogen distribution,,"[医] 氮质分布, 氮质分配"
nitrogen equilibrium,,"[化] 氮平衡\n[医] 氮平衡, 蛋白质平衡"
nitrogen equivalent,,[医] 氮当量
nitrogen fertilizer,,[化] 氮肥
nitrogen fixation,,"[化] 固氮; 固氮作用\n[医] 氮固定, 定氮作用"
nitrogen fixation process,,[化] 固定氮法
nitrogen group,,[医] 氮族
nitrogen hardening,,[机] 氮硬化
nitrogen lag,,[医] 氯迟滞
nitrogen monoxide,,[化] 一氧化二氮; 笑气
nitrogen mustard,,[化] 氮芥
nitrogen mustards,,[医] 氮芥类
nitrogen narcosis,, 氮麻醉
nitrogen oxide,,[化] 氧化氮(通常指NO一氧化氮); 氮的氧化物
nitrogen oxychloride,,[化] 亚硝酰氯; 氯氧化氮
nitrogen partition,,[医] 氮分配
nitrogen partition tests,,[医] 氮分配试验(检肝机能)
nitrogen pentoxide,,[化] 五氧化二氮
nitrogen peroxide,,"[化] 三氧化氮; 三氧化一氮; 过氧化氮; 二氧化氮之误称; 二氧化一氮之误称\n[医] 过氧化氮, 四氧化二氮"
nitrogen requirement,,[医] 需氮量
nitrogen sealed,,[电] 氮封
nitrogen sealed transformer,,[电] 氮封变压器
nitrogen solution,,[机] 氮肥液
nitrogen sulfochloride,,[化] 硫氯化氮; 一氯四硫化三氮
nitrogen supply unit,,[化] 供氮设备
nitrogen tetroxide,,[化] 四氧化二氮
nitrogen trichloride,,[化] 三氯化氮
nitrogen trifluoride,,[化] 三氟化氮
nitrogen trioxide,,[化] 三氧化二氮
nitrogen ylide,,[化] 氮叶立德
nitrogen-bearing,,[网络] 含氮的
nitrogen-fixer,,氮素固定者
nitrogen-fixers,plural of nitrogen-fixer,(nitrogen-fixer 的复数) 氮素固定者
nitrogen-fixing,a contributing to the process of nitrogen fixation, [医]固氮的
nitrogen-fixing bacteria,,[化] 固氮细菌
nitrogen-free agar,,[医] 无氮琼脂
nitrogen-free culture-medium,,[医] 无氮培养基(琼脂)
nitrogen-free filter paper,,[化] 无氮滤纸
nitrogen-phosphorus detector,,[化] 氮磷检测器
nitrogenase,n. an enzyme of nitrogen-fixing microorganisms that catalyzes the conversion of nitrogen to ammonia,n. [生化]固氮酶
nitrogenated oil,,[化] 氮化油
nitrogenation,,氮化作用
nitrogenise,v treat with nitrogen or a nitrogen compound,vt. [主英国英语]=nitrogenize
nitrogenization,,"[医] 氮化[作用], 充氮[作用]"
nitrogenize,v treat with nitrogen or a nitrogen compound,"vt.使氮化, 使含氮"
nitrogenized,imp. & p. p. of Nitrogenize,vt. 使含氮；使氮化
nitrogenizes,v. treat with nitrogen or a nitrogen compound,vt. 使含氮；使氮化
nitrogenizing,p. pr. & vb. n. of Nitrogenize,vt. 使含氮；使氮化
nitrogenous,a. of or relating to or containing nitrogen,"a. 氮的, 含氮的\n[医] 含氮的"
nitrogenous fertilizer,,[化] 氮肥
nitrogenous hormones,,[医] 含氮激素
nitrogenous manure,,[化] 氮肥
nitrogenous metabolism,,[化] 氮的代谢作用\n[医] 氮代谢
nitrogenous tankage,,[化] 含氮槽肥
nitrogens,plural of nitrogen\nn. a common nonmetallic element that is normally a colorless odorless tasteless inert diatomic gas; constitutes 78 percent of the atmosphere by volume; a constituent of all living tissues,(nitrogen 的复数) n. 氮\n[化] 氮N-2
nitrogenuric diabetes,,[医] 氮尿性糖尿病
Nitrogil,,地乐酚
nitroglauberite,,钠矾硝石
nitroglucose,,"[化] 硝化葡糖\n[医] 硝酸葡萄糖, 硝基葡萄糖"
nitroglycerin,n. a heavy yellow poisonous oily explosive liquid obtained by nitrating glycerol; used in making explosives and medically as a vasodilator (trade names Nitrospan and Nitrostat),"[化] 甘油三硝酸酯; 硝酸甘油; 硝酸甘油酯; 硝化甘油\n[医] 硝酸甘油, 三硝酸甘油酯, 硝基甘油"
nitroglycerin solutum,,[医] 硝酸甘油溶液
nitroglycerin spirit,,[医] 三硝酸甘油醑
nitroglycerine,n a heavy yellow poisonous oily explosive liquid obtained by nitrating glycerol; used in making explosives and medically as a vasodilator (trade names Nitrospan and Nitrostat),n. 硝化甘油\n[化] 硝化甘油
nitroglycerol,,硝酸甘油
nitroglycol,,[化] 硝化甘醇; 乙二醇二硝酸酯
nitroglyn,,硝酸甘油
nitrogranulogen,,盐酸氮芥
nitrograph,,氮气浓度含量测定器
nitroguaiacol,,[化] 硝基愈创木酚
nitroguanidine,,n. [化] 硝基胍
nitrohydrochloric acid,,[化] 王水\n[医] 硝盐酸(王水)
nitroic acids,,[化] 水合硝基酸
nitroisophthalic acid,,[化] 硝基间苯二甲酸
nitroisoquinoline,,[化] 硝基异喹啉
nitrokalite,,硝石
nitrol,n. Any one of a series of hydrocarbons containing the nitro\n   and the nitroso or isonitroso group united to the same carbon atom.,"硝脑, 偕硝基亚硝基烃"
nitrol compound,,[机] 硝脑化合物
nitrolac,,硝基漆
nitrolacquer,,[化] 硝基漆
nitrolamine,,硝脑胺
nitrolan,,硝酸甘油
nitrolar,,硝酸甘油
nitrolevulose,,[化] 硝化果糖\n[医] 硝化左旋糖
nitrolic,"a. Of, derived from, or designating, a nitrol; as, a\n   nitrolic acid.",a. [化] 硝基亚硝基化成物的
nitrolic acid,,[化] 硝肟酸
nitrolignin,,硝化木素
nitrolim,,n. [化]氰氨(基)化钙
nitrolime,,n. [化]氰氨(基)化钙
nitrolingual,,硝酸甘油
nitrolite,,硝铵炸药
nitrolmagnesite,,[矿]镁硝石
nitromagnesite,"n. Nitrate of magnesium, a saline efflorescence\n   closely resembling nitrate of calcium.", 镁硝石
nitromannite,,[化] 硝化甘露醇
nitromannitol,,n. [化] 硝酸甘露醇酯
nitromel,,硝酸甘油
nitromersol,,[化] 硝甲酚汞; 米他芬\n[医] 硝基汞甲酚
nitromesitylene,,"硝基-1,3,5-三甲苯"
nitrometal,,硝基金属
nitrometer,n. An apparatus for determining the amount of nitrogen or\n   some of its compounds in any substance subjected to analysis; an\n   azotometer.,"n. [化]测氮管,氮量计"
nitromethane,n. A nitro derivative of methane obtained as a mobile\n   liquid; -- called also nitrocarbol.,n. [化] 硝基甲烷
nitromide,,[化] 硝米特; 二硝苯甲酰胺
nitromin,,"[医] 氧[化]氮芥, 癌得平(商品名)"
nitromin hydrochloride,,[化] 盐酸氧氮芥
Nitromonas,,[医] 亚硝化单胞菌属
nitron,,"n. [化]硝酸灵,硝酸试剂"
nitronaphthalene,,[医] 硝基萘
nitronaphthalin,,[医] 硝基萘
nitronaphthoic acid,,[化] 硝基萘甲酸
nitronaphthol,,[化] 硝基萘酚
nitronaphthylamine,,[化] 硝基萘胺
nitronate,,氮酸酯
nitrone,,[化] 氮羰基; 亚硝氮羰基; 硝酮; 某硝酮
nitrong,,硝酸甘油
nitronic acid,,[化] 氮酸; 氮羧酸
nitronium,,硝离子
nitronium ion,,[化] 硝┹离子
nitronium tetrafluoroborate,,[化] 四氟硼酸硝┹
nitroolefin,,硝基烯烃
nitroparaffin,,[机] 硝基烷烃
nitropenta,,四硝季戊四醇
nitropentaerythrol,,四硝季戊四醇
nitropentane,,[化] 硝基戊烷
nitropenthrite,,[化] 四硝基季戊四醇
nitropenton,,四硝季戊四醇
nitrophenasic,,[网络] 硝基酸
nitrophenetol,,[化] 硝基苯乙醚
nitrophenide,,[药]双硝基苯硫
nitrophenol,,n. [化] 硝基酚
nitrophenolate,,[化] 硝基苯酚盐
nitrophenyl diethyl phosphate,,[化] 磷酸硝基苯基二乙酯
nitrophenylacetic acid,,[化] 硝基苯乙酸
nitrophenylamine,,[化] 硝基苯胺
nitrophenylarsonic acid,,[化] 硝基苯胂酸
nitrophenylation,,硝苯基化
nitrophenylene diamine,,[化] 硝基苯二胺
nitrophenylpropiolic acid,,[化] 硝基苯丙炔酸
nitrophenylurea,,[化] 硝苯基脲
nitrophile,,"适氮植物, 喜氮植物"
nitrophilic,,[网络] 亲水性
nitrophilous,,嗜氮的
nitrophily,,[网络] 硝化的
nitrophobe,,[网络] 氮氧化物
nitrophobic,,[网络] 硝化的
nitrophobous,,[网络] 硝化
nitrophoska,,硝酸磷酸钾
nitrophosphate,,硝化磷酸盐
nitrophthalide,,[化] 硝基酞
nitroplasticizer,,硝基增塑剂
nitroplatinate,,[机] 硝基铂酸根
nitropo,,硝酸钾钠
nitropolymer,,硝基聚合物
nitropolyurethane,,硝基聚氨酯
nitropowder,,[化]硝化火药
nitropropane,,硝基丙烷
nitropropiol,,[医] [邻]硝基苯丙烯酸
nitropropiol tests,,[医] 硝基苯丙烯酸试验(检尿糖)
nitroprotein,,"[医] 硝基蛋白, 硝化蛋白"
nitroprussic acid,,[医] 亚硝基铁氰酸
nitroprusside,n. See Nitroprussic.,硝普盐
nitroprusside tests,,[医] 硝基氢氰酸盐试验(检半胱氨酸、丙酮)
nitropseudocumene,,硝基假枯烯
nitropyromucic acid,,[化] 硝基焦粘酸; 硝基-α-呋喃羧酸
nitroquinoline,,硝基喹啉
nitrorectal,,硝酸甘油
nitroreductase,,n. 硝基还原酶
nitroreduction,, [医]硝基还原
nitroretard,,硝酸甘油
NITROS,,硝化淀粉
nitrosaccharose,,"[医] 硝化蔗糖, 硝糖"
nitrosalicylic acid,,[化] 硝基水杨酸
nitrosalol,,"[化] 硝基萨罗\n[医] 硝基萨罗, 硝基水杨酸苯酯"
nitrosamide,,[网络] 亚硝醯胺；亚硝基醯胺
nitrosamine,,[化] 亚硝胺\n[医] 亚硝基胺
nitrosamine rearrangement,,[化] 亚硝胺重排作用
nitrosaminerearrangement,,[化] 费歇尔-赫普重排作用; 亚硝胺重排作用
nitrosamines,plural of nitrosamine,(nitrosamine 的复数) [化] 亚硝胺\n[医] 亚硝基胺
nitrosamino-,,[化] 亚硝氨基
nitrosates,,[化] 硝肟酸酯
nitrosation,,[化] 亚硝化; 亚硝化作用
nitrosative,,[网络] 氮化
nitroscanate,,[化] 硝硫氰酯; 硝异硫氰二苯醚
nitroscleran,,"[医] 尼特罗斯克勒兰(成药,治动脉硬化)"
nitrose,a. See Nitrous.,[化] 硫酸硝气溶液\n[医] 硝酸类(硝酸及亚硝酸的统称)
nitrosification,,亚硝化作用
nitrosifying,,[医] 亚硝化的
nitrosifying organisms,,[医] 亚硝化菌
nitrosilal,,尼丑西拉尔镍硅铸铁
nitrosilk,,硝化丝; 硝化纤维人造丝
nitrosimino-,,[化] 亚硝亚氨基
nitrosite,,亚硝酯肟酸
nitroso,,[机] 亚硝基
nitroso compound,,[化] 亚硝基化合物
nitroso dye,,[化] 亚硝基染料
nitroso dyes,,[化] 亚硝基染料
nitroso rubber,,[化] 亚硝基橡胶
nitroso-," (/ / /). (Chem.) A prefix (also used adjectively)\n   designating the group or radical NO, called the nitroso group, or its\n   compounds.",[化] 亚硝基\n[医] 亚硝基
nitroso-amine,,[医] 亚硝基胺
nitroso-decarboxylation,,[化] 亚硝化脱羧作用
nitroso-group,,[化] 亚硝基
nitroso-indol,,[医] 亚硝基吲哚
nitroso-indole-nitrate tests,,[医] 亚硝基吲哚硝酸盐试验(检吲哚、甲基吲哚)
nitroso-oximino tautomerism,,[化] 亚硝基-肟基互变异构
nitroso-R-salt,,"[化] 亚硝基R盐; 亚硝基-2-羟基-3,6-萘二磺酸钠; 试钴铁灵"
nitroso-resorcinol,,[化] 亚硝基间苯二酚
nitroso-sulfuric acid,,[化] 亚硝基硫酸
nitrosoamine,,n. [化] 亚硝胺
nitrosoamines,,[化] 亚硝胺
nitrosoaniline,,亚硝基苯胺
nitrosobacteria,n soil bacteria that oxidize ammonia to nitrites,[复]n.=nitrite bacteria
nitrosobenzene,,n. [化] 亚硝基苯
nitrosocamphor,,亚硝基樟脑
Nitrosococcus,,[医] 亚硝化球菌属
Nitrosococcus americanus,,[医] 美洲亚硝化球菌
Nitrosocytis,,亚硝化囊菌属
nitrosodiethanolamine,,[化] 亚硝基二乙醇胺
nitrosodiethylamine,,[化] 亚硝基二乙胺
nitrosodiethylaniline,,亚硝基二乙基苯胺
nitrosodiisopropylamine,,[化] 亚硝基二异丙胺
nitrosodimethylamine,,n. [化]亚硝基二甲胺
nitrosodimethylaniline,,亚硝基二甲基苯胺
nitrosodiphenylamine,,亚硝基二苯胺
nitrosoethane,,亚硝基乙烷
nitrosoferricyanides,,[机] 硝普盐
Nitrosogloea,,亚硝化胶团菌属
nitrosoguanidine,,[机] 亚硝基胍
nitrosohaemoglobin,,亚硝基血红蛋白
nitrosohemochrome,,亚硝基血色素
nitrosohydroxylamines,,[化] 亚硝基胲
nitrosoketones,,[化] 亚硝基酮
nitrosolic acid,,[化] 亚硝肟酸
Nitrosolobus,,亚硝化叶菌属
Nitrosomas,,亚硝酸菌
nitrosomethylurea,,亚硝基甲尿
nitrosomonas,n ellipsoidal soil bacteria,亚硝化单胞菌
nitrosomonus,,亚硝化毛桿菌
nitrosomorpholine,,[化] 亚硝基吗啉
nitrosomyochromogen,,亚硝基肌色原
nitrosomyoglobin,,亚硝基肌红蛋白
nitrosonaphthol,,亚硝基萘酚
nitrosonitric acid,,"[化] 发烟硝酸\n[医] 亚硝基硝酸, 发烟硝酸"
nitrosonium,,[化] 亚硝┹离子
nitrosoo-dyes,,[机] 亚硝基染料
nitrosophenol,,亚硝基苯酚
nitrosophenyl hydroxylamine,,[化] 亚硝基苯胲
nitrosophenyldimethylpyrazole,,[化] 亚硝基苯基二乙基吡唑
nitrosophenylhydroxylamine,,铜铁灵
nitrosopyrrolidine,,[化] 亚硝基吡咯烷
nitrosorbid,,硝异梨醇
Nitrosospira,,[医] 亚硝化螺菌属
nitrososubstitution,,[医] 亚硝基取代[作用]
nitrosothymol,,[化] 亚硝基百里酚; 百里醌肟
nitrosotoluene,,[化] 亚硝基甲苯
nitrosourea,,n. [化][药]亚硝基脲
Nitrospan,,[网络] 硝基斯坦
Nitrospina,,硝化刺菌属
nitrosporin,,硝孢菌素
nitrostarch,,n. [化] 硝化淀粉
nitrostat,n. a heavy yellow poisonous oily explosive liquid obtained by nitrating glycerol; used in making explosives and medically as a vasodilator (trade names Nitrospan and Nitrostat)\nn. trade names for nitroglycerin used as a coronary vasodilator in the treatment of angina pectoris,硝酸甘油
nitrostyrolene,,硝基苯乙烯
