word,definition,translation
job cost method,,[经] 分批成本法
job cost sheet,,[经] 分批成本计算表
job costing,,[经] 分批成本计算
job costs,,"[经] 工作(作业)成本, 批次成本"
job costs system,,[经] 分批成本制度
job creation,,"n. 增加就业, 当岗位创造"
job cycle,,[经] 工作周期(循环)
job data program,,[计] 作业数据程序
job data sheet,,[计] 作业数据纸
job date,,[计] 作业日期
job deck,,[计] 作业卡片组
job definition,,[计] 作业定义
job description,,[计] 作业说明; 作业说明书\n[经] 工作说明
job development credit,,[经] 零星发展项目减税额
job discipline,,[法] 劳动纪律
job end control card,,[计] 作业结束控制卡
job engineering,,[经] 工作设计(工程)
job enlargement,,"[经] 扩大工作(工程,作业)"
job evaluation,,"[经] 工作(工程,作业)评价"
job family,,[经] 同类工作
job flow control,,[电] 工件流程控制
job guide manuals,,工作指导手册
job hunter,,"[经] 求职者, 找工作的人"
job hunting,, 求职
job input device,,[计] 作业输入装置
job input file,,[计] 作业输入文件
job input stream,,[计] 作业输入流
job instruction,,[化] 工作说明; 工作说明书
job instruction card,,"[经] 作业指导卡, 工作说明卡"
job interview,,招工面试
job knowledge,,[经] 职务(业)知识
job library,,[计] 作业库
job location,,[化] 施工现场; 施工场所\n[经] 施工现场
job login,,[计] 作业登记
job logout,,[计] 作业注销
job lot,,"[经] 小批, 整批, 分批数量"
job lot cost system,,[经] 批量(小批)成本制度
job lot method,,[经] 分批法
job management,,[计] 作业管理
job method,,[经] 分批法
job mix,,[电] 工件混合
job mixing,,[计] 作业混合法
job model,,[计] 作业模型
job monitor,,[计] 作业监督程序
job name,,[计] 作业名
job number,,[化] 工程号; 工号
job numbers,,[经] 定单编号
job off,,[经] 赚钱卖出
job office,,"[经] 工务处, 工作场所"
job operation,,"[经] 加工方法, 工件操作"
job order,,"[化] 任务单; 通知单\n[经] 分批工作(制造)通知单, 工作(制造)命令"
job order cost accounting,,[经] 分批成本会计
job order cost method,,[经] 分批成本法
job order cost sheet,,[经] 分批成本单
job order cost system,,[经] 分批成本制度
job order ocst cycle,,[经] 分批成本循环
job order system,,[经] 分批制度
job out,,[经] 分包出去
job output device,,[计] 作业输出装置
job output file,,[计] 作业输出文件
job output stream,,[计] 作业输出流
job pack area,,[计] 作业装配区
job practice,,[化] 施工方法\n[经] 施工方法
job priority,,[计] 作业优先权
job processing,,"[计] 作业处理\n[经] 作业处理, 作业加工"
job processing control,,[计] 作业处理控制
job production,,[经] 单件生产
job production order,,"[经] 批量生产订货单, 单件生产通知单"
job program,,[化] 加工程序\n[经] 加工程序
job programme,,[化] 工作程序
job queue,,[计] 作业排队; 作业队列
job rate,,[化] 生产定额
job rates,,"[化] 生产定额\n[经] 生产(工作,作业)定额"
job rating,,"[经] 生产(工作,作业)定额核定"
job rotation,,[经] 工作轮换
job satisfaction,," 工作满意度; 工作满足感, 工作乐趣"
job sb into a post,,用借公济私的手段使某人就职
job schedule,,"[化] 工程进度\n[经] 工程进度, 作业调度程序"
job scheduler,,[计] 作业调度程序
job scheduling,,[计] 作业调度
job search,,找工作
job seeker,,n. 求职者
job selection,,[计] 作业选择
job separator,,[计] 作业分隔符
job sequence,,"[化] 加工程序\n[经] 加工序列, 加工程序"
job sequence number,,[计] 作业序列号
job sheet,,[经] 工作成本单
job shop,,[化] 加工车间\n[经] 加工车间
job site,,[化] 现场; 施工现场\n[经] 工地
job slip,,[经] 作业时间票
job source file,,[计] 作业源文件
job source record,,[计] 作业源记录
job specifications,,"[经] 工作说明书, 施工规范, 操作规程"
job splitting,,[经] 一工分做制
job stack,,[计] 作业栈
job stack system,,[计] 作业堆栈系统
job stacking,,[电] 工件堆叠
job standard,,[经] 工作(作业)标准
job statement,,[计] 作业语句
job stealer,,[经] 破坏行规
job step,,[计] 作业步\n[化] 工作步骤; 加工步骤
job step control block,,[计] 作业步控制分程序
job step index,,[计] 作业步索引
job step initiation,,[计] 作业步初启
job step task,,[计] 作业步任务
job stream,,[计] 作业流
job study,,[经] 工作(作业)研究
job supervision,,[经] 监工员
job supervisor,,[经] 监工员
job system,,[经] 分批制度
job talker,"1: Someone who only talks about and has nothing better to talk about than their job.\n\n2: A person that chronically complains about work\n> I tried to hang out with Jim from accounting last week, the guy is a total job talker. All he did was talk about work for 2 hours.\n",
job ticket,,[经] 工作(作业)票
job time card,,[经] 工作时间卡
job time report,,[经] 工作(作业)时间报告(表)
job time ticket,,[经] 工作时间卡
job title,, 职别
job wanted,,[经] 求职
job work,,"[经] 包工, 散工, 计件工作"
Job's comforter,,n. 表面上安慰人实际上增加对方痛苦的安慰者
Job's tears,,na. 川谷；川谷米珠\n[网络] 薏仁；薏米；薏苡仁面粉
job-control,,作业控制程序\n[计] 作业控制
job-control language,,[网络] 工作控制语言；作业控制语言；工件控制语言
job-controls,plural of job-control,(job-control 的复数) 作业控制程序\n[计] 作业控制
job-holder,,"n. 从业人员, 公务员, 拥有工作者"
job-holders,plural of job-holder,"(job-holder 的复数) n. 从业人员, 公务员, 拥有工作者"
job-hop,, 经常转换职业
job-hopper,, 跳槽者
job-hopping,,n. 换职业\n[经] (为图经济利益的)换职业
job-hunt,, 找工作
job-hunter,,n. 求职者；找工作的人
job-hunters,plural of job-hunter,(job-hunter 的复数) n. 求职者；找工作的人
job-hunting,, 找工作，求职
job-lot manufacture,,"[经] 分批生产, 小批生产"
job-order costing,,[经] 分批成本计算
job-order products,,"[经] 小批产品订货, 分批生产通知单"
job-oriented terminal,,[计] 面向作业的终端
job-seeker,,求职者
job-seekers,plural of job-seeker,(job-seeker 的复数) 求职者
job-share,,v. 分工
job-shares,plural of job-share,(job-share 的复数) v. 分工
job-sharing,,n. 轮班制
job-shop,, [计] 作业安排
job-site survey,,"[经] 现场勘察, 现场调研"
jobation,"n. A scolding; a hand, tedious reproof.",n. 冗长的训诫
jobb,,v. 戳;刺;用马衔弄痛马
jobbed,imp. & p. p. of Job,vt. 承包（job的过去式与过去分词形式）
jobber,n. someone who buys large quantities of goods and resells to merchants rather than to the ultimate customers,"n. 批发商, 股票经纪人\n[经] 做包工的人, 临时工, 股票经纪人"
jobber market,,"[经] 分包市场, 经纪人市场"
jobber's turn,,[经] 中间人的盈利(赚头)
jobbernowl,n. A blockhead.,"n. 笨蛋, 蠢蛋\na. 愚蠢的"
jobbers,plural of jobber\nn. someone who buys large quantities of goods and resells to merchants rather than to the ultimate customers,"(jobber 的复数) n. 批发商, 股票经纪人\n[经] 做包工的人, 临时工, 股票经纪人"
jobbery,n. corruptness among public officials,"n. 营私舞弊, 假公济私, 利用职权\n[经] 营私舞弊, 假公济私"
jobbet,,[网络] 工作
jobbie,," （特定一类的）物品, 产品"
jobbing,v profit privately from public office and official business\nv arranged for contracted work to be done by others\nv work occasionally\nv invest at a risk,a. 做零活的
jobbing backwards,,[经] 过去成就
jobbing foundry,,[机] 订货铸造工场
jobbing house,,[经] 批发壮(店)
jobbing market,,[经] 中间市场
jobbing production,,[经] 分批生产
jobbing shop,,[经] 修理车间
jobbing work,,[化] 单件小批生产; 合同工
jobbins,, [人名] 乔宾斯
jobble,"The act of purposely breaking or destroying your friends house/property, using such implements as eggs, whipping cream, hockey sticks, and fire.\n\nOne who jobbles can be known as a ""Jobbla"". These people are renown for their tendancy to jobble at house parties and the like.\n\nIt is considered poor etiquette to jobble whilst sober.\n\nA game often played whilst jobbling is ""Jobblecarton"". This involves a carton of your selected juice being beaten around a room (preferably the kitchen), until sufficient damage has been done.\n> Hey Keith, lets bang 7 gram rocks and [Jobble] Tom's tonight!\n",
jobcentre,n. a government office in a town where information about available jobs is displayed and where unemployment benefits are administered," （政府的）就业服务中心, 职业介绍所"
jobcentres,plural of jobcentre\nn. a government office in a town where information about available jobs is displayed and where unemployment benefits are administered,"(jobcentre 的复数)  （政府的）就业服务中心, 职业介绍所"
jobe,,n. (Jobe)人名；(英)乔布
jobers reamer,,[机] 迦柏斯绞刀
Jobert's fossa,,[医] 若贝尔氏窝(ё内侧窝)
Jobert's fossae,,[医] 若贝尔氏窝(ё内侧窝)
Jobert's operation,,[医] 若贝尔氏手术(阴道膀胱瘘修补术)
Jobert's suture,,[医] 若贝尔氏缝术(肠管间断缝术)
jobholder,n an employee who holds a regular job,"n. 有固定工作者, 公务人员"
jobhopping,,n. 换职业
jobhunter,,"n. 找工作的人, 求职者"
jobin,, [人名] [英格兰人姓氏] 乔宾 Job的昵称
jobless,s not having a job,"a. 失职的, 无职业的\n[经] 失业的"
jobless rate,,[经] 失业率
joblessness,,n. 失业；无活可干（jobless的名词形式）
jobling,, [人名] [英格兰人姓氏] 乔布林 Job的昵称
Joblock,,.(设计的)约翰逊块规
jobmaster,,"n. 出租马匹,马车或汽车的店主"
jobo,, [地名] [厄瓜多尔] 霍沃
jobs,"n the principal activity in your life that you do to earn money\nn a specific piece of work required to be done as a duty or for a specific fee\nn a workplace; as in the expression ""on the job""; \nn an object worked on; a result produced by working\nn the responsibility to do something\nn the performance of a piece of work\nn a damaging piece of work\nn a state of difficulty that needs to be resolved\nn a Jewish hero in the Old Testament who maintained his faith in God in spite of afflictions that tested him\nn any long-suffering person who withstands affliction without despairing\nn (computer science) a program application that may consist of several steps but is a single logical unit\nn a book in the Old Testament containing Job's pleas to God about his afflictions and God's reply\nn a crime (especially a robbery)\nv profit privately from public office and official business\nv arranged for contracted work to be done by others\nv work occasionally\nv invest at a risk",n. 工作（job的复数形式）
jobs data,,[经] 就业资料
jobs for the boys,,"派给自己亲戚朋友或支持者的好职位,美差,肥缺"
jobs in operation,,"[经] 进行中的工作, 未完工作"
jobs in process,,[经] 在制工作(工程)
jobs or lots,,"[经] 小批或大批, 小批量或大批量"
jobseeker,,n. 求职者
jobseekers,plural of jobseeker,(jobseeker 的复数) n.求职者
jobshare,,轮岗制
jobsharing,-ing form of jobshare,(jobshare 的现在分词) 轮岗制
jobsite,,".现场, 工作地点"
Jobson,,n. (Jobson)人名；(瑞典)约布松；(英)乔布森
Jobsons,plural of Jobson,(Jobson 的复数) n. (Jobson)人名；(瑞典)约布松；(英)乔布森
jobsworth,,n. 工作按部就班的人
jobsworths,plural of jobsworth,(jobsworth 的复数) n. 工作按部就班的人
joc,,abbr. jocose 开玩笑的; jocosely 开玩笑地
Jocasta,n. (Greek mythology) queen of Thebes who unknowingly married her own son Oedipus,n. 伊俄卡斯特(希腊神话人物)
Jocaste,,胖珊虾属
joce,, [人名] 乔斯
jocelin,, [男子名] 乔斯林乔斯琳 Jocelyn的变体
Jocelyn,,n. 乔斯林（女子名）
jocelyne,, [人名] 乔斯林，乔斯琳（女名）
Jochen,,n. (Jochen)人名；(德)约亨
jochim,, [人名] 约基姆
Jochmann's serum,,[医] 约克曼氏血清(抗脑膜炎球菌血清)
Jochmann's test,,"[医] 约克曼氏试验, 苗-约二氏试验(鉴别结核性脓,抗胰蛋白酶试验)"
jochum,, [人名] 约胡姆
jochwinde,,[德]约克风
jock,n a person trained to compete in sports\nn a support for the genitals worn by men engaging in strenuous exercise,n. 苏格兰高原地方的士兵；[美俚]（大学）运动员；乔克（男子名）
jock itch,,[医] 股癣
jock-strap,,"n. （男用动员用的）下体护身, 护裆"
jock-straps,plural of jock-strap,"(jock-strap 的复数) n. （男用动员用的）下体护身, 护裆"
jocked,past participle of jock\nn a person trained to compete in sports\nn a support for the genitals worn by men engaging in strenuous exercise,(jock 的过去分词) n. 苏格兰高原地方的士兵；[美俚]（大学）运动员；乔克（男子名）
jockette,,n. 女骑师
jockey,n. someone employed to ride horses in horse races\nn. an operator of some vehicle or machine or apparatus\nv. compete (for an advantage or a position)\nv. ride a racehorse as a professional jockey,"n. 赛马骑师, 驾驶员, 操作工\nvt. 骗, 瞒, 驾驶, 移动\nvi. 当赛马的骑师"
jockey cap,, (赛马骑师戴的)轻便鸭舌帽
jockey club,,n. 赛马俱乐部; 马会
jockey for position,,"运用手段向上爬,钻营"
jockey pump,,[化] 膜式泵
jockey sb into a trap,,诱骗某人落入圈套
Jockey shorts,,[网络] 男用紧身短裤；运动短裤；骑士短裤
jockey strap,,[医] 赛马用护带
jockeyed,imp. & p. p. of Jockey,v. 赛马骑师( jockey的过去式和过去分词 )
jockeying,v defeat someone through trickery or deceit\nv compete (for an advantage or a position)\nv ride a racehorse as a professional jockey,v. 赛马骑师( jockey的现在分词 )
jockeyings,plural of jockeying\nv defeat someone through trickery or deceit\nv compete (for an advantage or a position)\nv ride a racehorse as a professional jockey,(jockeying 的复数) v. 赛马骑师( jockey的现在分词 )
jockeys,pl.  of Jockey,n. 赛马骑师( jockey的名词复数 )\nv. 赛马骑师( jockey的第三人称单数 )
jockeyship,"n. The art, character, or position, of a jockey; the\n   personality of a jockey.","n. 骑师身份, 骑术"
jocko,,n. 黑猩猩
jocks,n. a person trained to compete in sports\nn. a support for the genitals worn by men engaging in strenuous exercise,"n. [体]大学的运动员( jock的复数形式 ); jockey 职业赛马手, （机械）操作员; jockstrap 护身三角绷带"
jockstrap,n a support for the genitals worn by men engaging in strenuous exercise,n. 下体弹力护身
jockstraps,n. a support for the genitals worn by men engaging in strenuous exercise,n. 护身三角绷带( jockstrap的复数形式 )
jockteleg,,大折刀
joco,,abbr. jocose 诙谐的
jocose,s characterized by jokes and good humor,"a. 开玩笑的, 诙谐的, 戏谑的"
jocosely,r with humor,"adv. 说玩笑地, 诙谐地"
jocoseness,n. the trait of merry joking,n. jocose的变形
jocosity,n. fun characterized by humor,"n. 开玩笑, 诙谐, 戏谑"
jocu,,鲈
jocular,s characterized by jokes and good humor\nr with humor,a. 诙谐的
jocularity,n a feeling facetious merriment\nn fun characterized by humor\nn activity characterized by good humor,"n. 诙谐, 幽默"
jocularly,adv. In jest; for sport or mirth; jocosely.,adv. 打趣地; 滑稽地
jocund,s full of or showing high-spirited merriment,"a. 欢乐的, 高兴的"
jocundities,,欢乐( jocundity的名词复数 )
jocundity,n. a feeling facetious merriment,"n. 愉快, 快乐, 高兴"
jocundly,,adv. 愉快地;快乐地;高兴地
jodbasedow,,"碘性巴塞多氏病, 碘性甲状腺机能亢进"
jodel,,n. (Jodel)人名；(法)若代尔
jodels,plural of jodel,(jodel 的复数) n. (Jodel)人名；(法)若代尔
jodfenphos,,[机] 碘硫磷
jodhpur,n. a short riding boot that fastens with a buckle at the side,焦特布尔(印度西北部一城市)
jodhpur boot,,[网络] 短马靴
jodhpur breeches,,[网络] jodhpur马裤
jodhpur shoe,,[网络] jodhpur鞋
jodhpurs,n. flared trousers ending at the calves; worn with riding boots,"n. 骑马裤, 马裤"
jodi,,n. (Jodi)人名；(德、意)约迪
jodie,,n. [美军俚]平民男子；征兵不录（或缓役）的男子（等于jodie）
jodinin,,碘菌素
jodl,,n. (Jodl)人名；(捷、德)约德尔
Jodo,,n. [宗](日本佛教的)净土宗Jap
Jodrell,,n. (Jodrell)人名；(英)乔德雷尔
jods,,[复]n.<口>马裤
jody,,"n. 乔迪（女子名, 等于Judith, Jodi, Jodie）"
joe,n. See Johannes.,n. 乔（男子名）
joe account,,[计] 简记帐户
Joe Bloggs,,n. 普通人；平常人
Joe Blow,,"普通人, 常人"
Joe Clark,,[网络] 克拉克；查尔斯·约瑟夫·克拉克；加拿大外长克拉克
Joe DiMaggio,,n. 乔·狄马乔
Joe Louis,,[网络] 乔路易斯；祖路易斯；乔路易士
Joe Public,,公众
Joe Sixpack,,"[美国英语、贬义]美国佬；普通男子；蓝领工人, 典型的蓝领工作人员[亦作 Joe Six-pack]"
joe-pye weed,," <美>斑茎泽兰, 粉缘茎泽兰"
Joel,n. a Hebrew minor prophet\nn. an Old Testament book telling Joel's prophecies,"n. 约珥(<<圣经>>人物), <<约珥书>>"
Joel Chandler Harris,,[网络] 哈里斯；钱德勒·哈里斯；约耳·钱德勒·哈里斯
Joel Harris,,[网络] 哈里斯；乔尔·哈里斯；夏里斯
Joeled,,n. 乔尔(男子名)；【圣经】约珥(犹太人先知)
joelle,, [人名]陆明君
joelson,," [人名] [英格兰人姓氏] 乔尔森取自父名，来源于Joel,含义是“乔尔之子”(son of Joel)"
joensuu,, [地名] [芬兰] 约恩苏
joes,pl.  of Jo,"abbr. 乔（女子名, 等于Joseph, Josephine）"
joest,superlative of jo\nn. A sweetheart; a darling.,"(jo 的最高级) abbr. 乔（女子名, 等于Joseph, Josephine）"
Joest's bodies,,[医] 耶斯特氏小体
Joesuff,"a young buck, who knows what the lady's like and satisfy's P.Y.T.'s on a daily basis.\n> joesuff swings all day twenty-four 7, 3six5\n",
joewood,, 约木
joey,,n. 幼兽
joeys,plural of joey,(joey 的复数) n. 幼兽
jof,,abbr. job output file 作业输出文件
Joffe,,n. (Joffe)人名；(西)霍费；(英)约菲；(瑞典)约弗；(俄)约费
Joffre,n. French field marshal who commanded the Allied armies in France during World War II (1852-1931),n. (Joffre)人名；(法)若弗尔；(西)霍夫雷
Joffrey,,[网络] 乔佛里；少年国王乔佛里；乔佛里王子
Joffroy's reflex,,[医] 若夫鲁瓦氏反射(臀肌反射)
Joffroy's sign,,[医] 若夫鲁瓦氏征(突眼性甲状腺肿时的一种体征)
Joffroy's symptom,,"[医] 若夫鲁瓦氏症状(臀部受压时臀肌收缩,见于痉挛性麻痹)"
Jofo,,乔福镍铬铁耐热合金
jog,n. a sharp change in direction\nn. a slow pace of running\nv. run for exercise\nv. give a slight push to,"n. 轻推, 轻撞, 慢跑\nv. 轻推, (使)蹒跚行进, (使)慢跑"
jog along,,"缓慢前进,进展缓慢"
jog on,,"缓慢前进,进展缓慢"
jog sb's memory,,"唤起某人的记忆, 提醒某人"
jog trot,, （马）颠簸而行; 慢步
jogged,"v continue talking or writing in a desultory manner\nv even up the edges of a stack of paper, in printing\nv run for exercise\nv run at a moderately swift pace\nv give a slight push to\nv stimulate to remember","接合的, 啮合的"
jogger,n. someone who runs a steady slow pace (usually for exercise),n. 慢跑者；[印刷]撞纸机
joggers,n. someone who runs a steady slow pace (usually for exercise),n. 慢跑锻炼者( jogger的复数形式 )
jogging,n. running at a jog trot as a form of cardiopulmonary exercise,n. 慢跑\n[电] 轻摇
jogging shoes,,长跑运动鞋
jogging suit,, = tracksuit
joggle,n. a slight irregular shaking motion\nv. fasten or join with a joggle,"v. 轻摇, 摇动, 摇曳, 啮合\nn. 轻摇, 摇动, 啮合扣\n[计] 轻摇"
joggled,imp. & p. p. of Joggle,v. 轻摇( joggle的过去式和过去分词 ); 摇动; 摇曳; 啮合
joggled lap joint,,[机] 榫搭接
joggledbeam,,镶合梁
jogglepost,,正同柱
joggler,,榫接机操作工
joggles,n a fastener that is inserted into holes in two adjacent pieces and holds them together\nn a slight irregular shaking motion\nv move to and fro\nv fasten or join with a joggle,v. 轻摇（joggle的第三人称单数形式）
jogglework,,"啮合工作, 镶接工作"
joggling,v move to and fro\nv fasten or join with a joggle,[机] 榫接
Jogjakarta,,日惹[印度尼西亚爪哇岛南部城市](或译周贾卡塔)
jogs,"n a sharp change in direction\nn a slow pace of running\nn a slight push or shake\nv continue talking or writing in a desultory manner\nv even up the edges of a stack of paper, in printing\nv run for exercise\nv run at a moderately swift pace\nv give a slight push to\nv stimulate to remember","v. （使）慢走, 慢跑( jog的第三人称单数 ); 轻敲, 轻推"
jogtrot,,"v. 缓步而行,款款而行"
jogynaite,,臭葱石
joh,,n. (Joh)人名；(德、捷)约
johachidolite,,水氟硼石
johan,,n. 约翰（男子名）
Johan August Strindberg,,[网络] 瑞典斯忒林培克
Johan Julius Christian Sibelius,,[网络] 西贝流士
Johan Kepler,,[网络] 天文学家开卜勒
johann,,n. 约翰（姓氏）；约翰（男子名）
Johann Bernoulli,,[网络] 约翰伯努利；约翰·贝努里；约翰·白努利
Johann Christoph Friedrich von Schiller,,[网络] 席勒；德国席勒；歌德或席勒
Johann Eck,,[网络] 约翰·埃克；艾克；罗马教廷代表厄克
Johann Friedrich Herbart,,[网络] 赫尔巴特；德国教育学家赫尔巴特；约翰·弗里德里希·赫尔巴特
Johann Gottfried von Herder,,[网络] 赫尔德；赫德；德国的赫德
Johann Gutenberg,,[网络] 古腾堡；约翰古腾堡；古腾堡印刷术
Johann Joachim Winckelmann,,[网络] 温克尔曼；温克曼先生；约翰·约阿希姆·温克尔曼
Johann Ludwig Uhland,,[网络] 约翰·路德维格；乌兰特
Johann Maier,,[网络] 约翰·迈尔（Johann Maier）
Johann Maier Eck,,[网络] 约翰·迈尔埃克
Johann Mendel,,[网络] 约翰
Johann Muller,,[网络] 穆勒
Johann Sebastian Bach,,[网络] 巴哈；约翰·塞巴斯蒂安·巴赫；约翰·瑟巴斯强·巴哈
Johann Strauss,,[网络] 施特劳斯；约翰·施特劳斯；约翰史特劳斯
Johann Winckelmann,,[网络] 美学家温克尔曼；温克曼
Johann Wolfgang von Goethe,,[网络] 歌德；德国诗人歌德；约翰·沃尔夫冈·冯·歌德
johanna,,"n. 约翰娜（女子名, 等于Joanna）"
Johanne,,n. (Johanne)人名；(德、丹)约翰妮
johannes,"n. A Portuguese gold coin of the value of eight dollars,\n   named from the figure of King John which it bears; -- often contracted\n   into joe; as, a joe, or a half joe.","n. 葡萄牙18, 19世纪的金币"
Johannes Brahms,,[网络] 布拉姆斯；勃拉姆斯；约翰内斯·勃拉姆斯
Johannes Diderik van der Waals,,[网络] 范德瓦尔斯；约翰内斯·迪德里克·范·德·瓦耳斯；凡德瓦
Johannes Eckhart,,[网络] 艾克哈特；埃克哈特；神秘主义者艾克哈特大师
Johannes Evangelista Purkinje,,[网络] 约翰内斯·福兰吉拉斯·普肯野
Johannes Gutenberg,,[网络] 古腾堡；古登堡；约翰尼斯古腾堡
Johannes Kepler,,[网络] 开普勒；克卜勒；天文学家开普勒
Johannes Peter Muller,,[网络] 约翰内斯·彼得·穆勒
Johannes van der Waals,,[网络] 约翰尼斯·迪德里克·范·德·瓦耳斯；约翰内斯•范德瓦尔斯
Johannes Vilhelm Jensen,,[网络] 约翰内斯·威廉·扬森；延森；约翰内斯·威廉·延森
Johannesburg,n. city in the northeastern part of South Africa near Pretoria; commercial center for diamond and gold industries,约翰内斯堡[南非(阿扎尼亚)东北部城市]
johanneson,, [人名] 约翰尼森
Johannine,,"a. 使徒约翰的, <<约翰福音书>>的"
johannisberg,, [地名] [德国] 约翰尼斯贝格
Johannisberger,"n. A fine white wine produced on the estate of Schloss\n   (or Castle) Johannisberg, on the Rhine.",n. 德国约翰内斯堡出产的上等白葡萄酒
johannisine,,[医] 安达油硷
johannite,,[矿]铀铜矾
johannsen,, [人名] 约翰森
johannsenite,,[矿]锰钙辉石
johansen,,n. (Johansen)人名；(英、芬、挪、塞、丹、意、瑞典)约翰森
johanson,,n. (Johanson)人名；(芬、意、葡、瑞典、捷)约翰松
johanson block,,[机] 约翰笙规矩块
Johansson,,n. 约翰逊（姓氏）
johimbine,,育亨宾碱
john,n. youngest son of Henry II; King of England from 1199 to 1216; succeeded to the throne on the death of his brother Richard I; lost his French possessions; in 1215 John was compelled by the barons to sign the Magna Carta (1167-1216)\nn. (New Testament) disciple of Jesus; traditionally said to be the author of the 4th Gospel and three epistles and the book of Revelation\nn. the last of the four Gospels in the New Testament,"n. 盥洗室, 厕所, 嫖客"
John Adams,,约翰·亚当斯（前美国总统）
John Addington Symonds,,[网络] 西蒙兹；约翰阿丁顿西蒙兹
John Amos Comenius,,[网络] 夸美纽斯；康门纽；约翰·阿摩司·夸美纽斯
John Anthony Ciardi,,[网络] 约翰·安东尼·Ciardi
John Aubrey,,n. 约翰·奥布里
John Augustus Roebling,,[网络] 罗布林；约翰罗布林；约翰·奥古斯塔斯·罗布林
John Bach McMaster,,[网络] 约翰·巴赫麦克马斯特
John Barbirolli,,n. 约翰·巴比罗利爵士
John Bardeen,,[网络] 巴丁；约翰·巴丁；J·巴丁
John Barleycorn,,n. <谑>大麦约翰(制酒的麦芽或啤酒等含酒精饮料的拟人化名称)
John Barrington Wain,,[网络] 约翰·巴灵顿
John Barrymore,,[网络] 约翰·巴里摩尔；巴里莫尔；约翰巴里摩
John Barth,,[网络] 巴思；约翰·巴思；巴斯
John Bartlett,,[网络] 巴特列特；巴特利特；巴雷特时尚回顾展
John Bernoulli,,[网络] 伯努利；约翰·伯努利；贝努力
John Berry Hobbs,,[网络] 约翰·贝里霍布斯
John Birks Gillespie,,[网络] 本名；葛拉斯彼
John Broadus Watson,,[网络] 华生；约翰·华生；华森
John Brown,,约翰·布朗（人名）
John Buchan,,n. 约翰·巴肯
john bull,,"n. <谑>英国人, 典型的英国人"
John Bullish,,a. John Bull的变形
John Bullishness,,n. John Bull的变形
John Bullism,,典型的英国人品质(或行为、性格等)
John Bunyan,,约翰·班扬
John Burdon Sanderson Haldane,,[网络] 霍尔丹；英国赫尔登；桑德森霍尔丹
John Burgoyne,,[网络] 伯戈因；率领从加拿大向南进攻；伯郭因
John C. Fremont,,[网络] 弗电蒙
John Cabot,,约翰·卡伯特（人名）
John Cage,,凯奇
John Calvin,,na. 约翰喀尔文\n[网络] 加尔文；约翰加尔文；改革家加尔文
John Cash,,[网络] 凯许；约翰凯许；强尼凯许
John Cena,,约翰·希纳（美国职业摔角手）
John Chapman,,[网络] 查普曼；约翰·查普曼；约翰卓文
John Charles Fremont,,[网络] 约翰·查尔斯·弗雷蒙特
John Cheever,,n. 约翰·契弗
John Chrysostom,,[网络] 屈梭多模；约翰屈梭多模；金口约翰
John Churchill,,[网络] 约翰丘吉尔；约翰邱吉尔；邱吉尔
John Ciardi,,[网络] 约翰·查第；查尔迪；阿迪
John Coltrane,,n. 约翰·柯川
John Constable,,约翰·康斯特布尔（英国画家）
John Copley,,[网络] 普利
John Cowper Powys,,[网络] 约翰•考柏•波伊斯
John D. Rockefeller,,[网络] 洛克菲勒；洛克斐勒；约翰
John Dalton,,[网络] 道尔顿；道耳吞；约翰·道尔顿
John Davis,,[网络] 戴维斯；约翰戴维斯；德庇时
John Davison Rockefeller,,[网络] 洛克菲勒；石油大王洛克菲勒；约翰·戴维森·洛克菲勒
John Davys,,[网络] 约翰·戴维斯
John Deere,,[网络] 约翰迪尔；强鹿；约翰迪尔公司
John Dewey,,[网络] 杜威；教育家杜威；约翰杜威
John Doe,,某人；普通人；无名氏
John Donald Budge,,[网络] 约翰·唐纳德·布德
John Donne,,n. 约翰·多恩（英国诗人）
john dory,,n. [鱼] 鲂(海鱼的一种)
John Dos Passos,,[网络] 帕索斯；多斯帕索斯；约翰•多斯•帕索斯
John Dowland,,n. 约翰·道兰德
John Drew,,[网络] 约翰-德鲁；祖鲁；卓伊
John Dryden,,约翰·德莱顿（人名）
John Duns Scotus,,[网络] 司各脱；约翰敦司苏格徒；若望董思高
John Eccles,,[网络] 艾克里斯；艾克尔斯；艾克勒斯
John Edgar Hoover,,[网络] 约翰·埃德加·胡佛；局长胡佛；强艾德格胡佛
John Edward Masefield,,[网络] 梅斯菲尔德
John Endecott,,[网络] 约翰恩狄考
John Endicott,,[网络] 恩德克；总督恩狄科特；约翰恩笛寇
John Ernst Steinbeck,,[网络] 坦贝克；斯坦贝克；史坦贝克
John Fitzgerald Kennedy,,[网络] 约翰·肯尼迪；约翰甘乃迪；美国总统甘乃迪
John Fletcher,,n. 约翰·弗莱切
John Florio,,[网络] 约翰弗洛里奥；弗洛里欧；约翰·佛罗里奥
John Ford,,n. 约翰·福特
John Foster Dulles,,[网络] 杜勒斯；美国国务卿杜勒斯；约翰·福斯特·杜勒斯
John Fowles,,约翰·福尔斯
John Galbraith,,[网络] 加尔布雷斯；加尔布雷思；经济学家加布雷斯
John Galsworthy,,约翰·高尔斯华绥（人名）
John Gielgud,,n. 年约翰·吉尔古德
John Glenn,,[网络] 格伦；约翰葛伦；参议员葛伦
John Greenleaf Whittier,,[网络] 约翰·格林里夫·惠蒂埃；约翰·格林利夫·惠梯尔；惠迪尔
John Griffith Chaney,,[网络] 约翰·格里菲斯·切尼
